Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/08/2014 0:10,21.2,8.6,9.4,0.992
1/08/2014 0:20,17.3,3.7,8.7,0.992
1/08/2014 0:30,13.1,4.5,8.4,0.993
1/08/2014 0:40,10.4,7.6,6.9,0.993
1/08/2014 0:50,10.9,4.5,6.6,0.993
1/08/2014 1:00,9.9,10.5,6.7,0.992
1/08/2014 1:10,7.1,12.4,6.9,0.992
1/08/2014 1:20,13.6,13.8,7.3,0.992
1/08/2014 1:30,12,9.9,7.9,0.992
1/08/2014 1:40,14.4,8.8,8.2,0.992
1/08/2014 1:50,19.7,9.2,8.5,0.992
1/08/2014 2:00,19.8,5.8,7.3,0.992
1/08/2014 2:10,10.9,7.9,7.6,0.992
1/08/2014 2:20,8.8,0.6,8,0.992
1/08/2014 2:30,9,0.9,7.9,0.992
1/08/2014 2:40,16.2,1.6,7.8,0.992
1/08/2014 2:50,20.8,4,8,0.992
1/08/2014 3:00,23,5.2,7.7,0.992
1/08/2014 3:10,20.7,0.6,8,0.992
1/08/2014 3:20,14.5,-2.8,8.3,0.992
1/08/2014 3:30,5.4,,8.3,0.992
1/08/2014 3:40,5.4,,8.3,0.992
1/08/2014 3:50,9.9,,8.3,0.992
1/08/2014 4:00,11.3,3.4,8.2,0.992
1/08/2014 4:10,10.7,11.8,8.5,0.992
1/08/2014 4:20,11.9,12.3,9.1,0.992
1/08/2014 4:30,5.4,3.8,9.6,0.992
1/08/2014 4:40,1.6,,9.7,0.992
1/08/2014 4:50,8.5,,9.6,0.993
1/08/2014 5:00,17.6,-2.2,7.1,0.993
1/08/2014 5:10,16.7,3.2,7.8,0.993
1/08/2014 5:20,15.2,2.6,8.3,0.993
1/08/2014 5:30,11.8,1.5,8.8,0.993
1/08/2014 5:40,10.9,1.9,9.2,0.993
1/08/2014 5:50,8.1,3.6,9.4,0.994
1/08/2014 6:00,11.7,2.6,9.7,0.994
1/08/2014 6:10,14.1,1,9.8,0.994
1/08/2014 6:20,11.8,5.5,9.8,0.994
1/08/2014 6:30,15.3,4.4,9.9,0.994
1/08/2014 6:40,13.3,2.8,10.1,0.994
1/08/2014 6:50,13.5,-0.6,10.2,0.995
1/08/2014 7:00,15.1,-0.8,10,0.995
1/08/2014 7:10,19.6,-0.5,9.9,0.995
1/08/2014 7:20,15.9,0.5,9.9,0.995
1/08/2014 7:30,18.9,4.5,10,0.996
1/08/2014 7:40,24.3,12.2,9.7,0.996
1/08/2014 7:50,20.7,9.8,9.8,0.996
1/08/2014 8:00,20,6.4,9.8,0.996
1/08/2014 8:10,18.4,10.1,9.8,0.996
1/08/2014 8:20,24.1,13.1,9.9,0.996
1/08/2014 8:30,29.3,13.3,10.3,0.997
1/08/2014 8:40,33.2,11.6,9.5,0.997
1/08/2014 8:50,30.8,8.2,7.8,0.998
1/08/2014 9:00,27.2,11.5,7.9,0.998
1/08/2014 9:10,24.5,13.7,8.4,0.998
1/08/2014 9:20,33.5,19.5,8.8,0.998
1/08/2014 9:30,40.1,16.2,9.3,0.998
1/08/2014 9:40,38.7,10.5,9.6,0.998
1/08/2014 9:50,24.2,9.6,10,0.999
1/08/2014 10:00,12.1,8.5,10.5,0.999
1/08/2014 10:10,17.5,5.1,10.7,0.999
1/08/2014 10:20,17,5.7,10.9,0.999
1/08/2014 10:30,17,3.1,11.2,1
1/08/2014 10:40,19.7,5.1,11.5,1
1/08/2014 10:50,19.8,4.1,10.8,1
1/08/2014 11:00,15.8,7.1,8,1
1/08/2014 11:10,19,8.6,8.6,1
1/08/2014 11:20,22.6,14.4,10,1
1/08/2014 11:30,21.7,14,10.7,1
1/08/2014 11:40,17.4,12.1,9.9,1.001
1/08/2014 11:50,14.3,8.4,8.8,1.001
1/08/2014 12:00,20.8,0.3,10.3,1.001
1/08/2014 12:10,18.3,-1.7,11.4,1.001
1/08/2014 12:20,17.3,-0.4,12.2,1.001
1/08/2014 12:30,14.8,-3.4,12,1.001
1/08/2014 12:40,10.5,-1.8,10,1.001
1/08/2014 12:50,13.6,-3.8,8.8,1.001
1/08/2014 13:00,14.2,0,9.9,1.001
1/08/2014 13:10,12.9,4.5,11.2,1.001
1/08/2014 13:20,11.2,9.2,11.5,1.001
1/08/2014 13:30,14.3,11,12,1.001
1/08/2014 13:40,14.5,12.1,12.2,1.002
1/08/2014 13:50,14.8,8,12.3,1.002
1/08/2014 14:00,18.4,8.9,12.4,1.002
1/08/2014 14:10,17.8,8.3,12.8,1.002
1/08/2014 14:20,17.5,5,12.7,1.002
1/08/2014 14:30,16.8,0.4,12.9,1.002
1/08/2014 14:40,15.4,-0.5,13,1.002
1/08/2014 14:50,21.4,0.1,12.8,1.002
1/08/2014 15:00,20.4,2.1,12.8,1.002
1/08/2014 15:10,22,4.1,12.6,1.002
1/08/2014 15:20,21.4,5.8,12.5,1.003
1/08/2014 15:30,18.1,5.8,12.7,1.003
1/08/2014 15:40,27,8.9,12.5,1.003
1/08/2014 15:50,26.6,8,12.5,1.003
1/08/2014 16:00,19,6.8,12.5,1.003
1/08/2014 16:10,20.2,6.6,12.7,1.004
1/08/2014 16:20,23.6,7.7,12.2,1.004
1/08/2014 16:30,30.7,9.1,11.5,1.004
1/08/2014 16:40,37.2,15.2,11.2,1.004
1/08/2014 16:50,33.8,12.4,10.8,1.004
1/08/2014 17:00,28.9,8.1,10.6,1.005
1/08/2014 17:10,31.4,4.1,10.5,1.005
1/08/2014 17:20,32.7,11.8,10.4,1.005
1/08/2014 17:30,29.7,12.8,10.2,1.005
1/08/2014 17:40,33,12.1,10,1.005
1/08/2014 17:50,30.4,11.4,9.8,1.005
1/08/2014 18:00,32.4,18.1,9.5,1.006
1/08/2014 18:10,33.9,22.3,9.4,1.006
1/08/2014 18:20,38.3,20.5,9.1,1.006
1/08/2014 18:30,43.2,18.8,9,1.006
1/08/2014 18:40,43.5,19.9,8.7,1.006
1/08/2014 18:50,45.5,16.3,8.6,1.006
1/08/2014 19:00,37.6,19.9,8.6,1.007
1/08/2014 19:10,32.9,16.7,8.6,1.007
1/08/2014 19:20,28.2,15.4,8.3,1.007
1/08/2014 19:30,24.8,19.3,8.3,1.007
1/08/2014 19:40,28.6,14.6,8.2,1.007
1/08/2014 19:50,30.8,14.5,8,1.007
1/08/2014 20:00,36.2,20.9,7.8,1.007
1/08/2014 20:10,38,24.1,7.5,1.007
1/08/2014 20:20,38,19.2,7.6,1.008
1/08/2014 20:30,37.7,18.4,7.6,1.008
1/08/2014 20:40,38.6,23,7.6,1.008
1/08/2014 20:50,40.4,23.7,7.4,1.008
1/08/2014 21:00,35.6,21.7,7.4,1.008
1/08/2014 21:10,31,16.1,7.3,1.008
1/08/2014 21:20,31.8,15.3,7.1,1.008
1/08/2014 21:30,35.5,23.5,7,1.008
1/08/2014 21:40,38.4,29.2,7,1.008
1/08/2014 21:50,39.9,26.3,6.8,1.008
1/08/2014 22:00,42.5,20.1,6.7,1.009
1/08/2014 22:10,42.1,25.4,6.7,1.009
1/08/2014 22:20,46.7,25.7,6.8,1.009
1/08/2014 22:30,42.8,25.8,6.8,1.009
1/08/2014 22:40,39.1,28.4,6.7,1.009
1/08/2014 22:50,40.5,28.1,6.5,1.009
1/08/2014 23:00,39.5,27.4,6.3,1.009
1/08/2014 23:10,32.5,26.7,6.2,1.009
1/08/2014 23:20,27.1,26.3,6.2,1.009
1/08/2014 23:30,31.6,24.4,6.3,1.009
1/08/2014 23:40,37.5,19.4,6.5,1.009
1/08/2014 23:50,34.1,20.1,6.5,1.009
2/08/2014 0:00,36.1,19.7,6.4,1.009
2/08/2014 0:10,29.3,9.4,6.3,1.009
2/08/2014 0:20,26,8.8,6.1,1.009
2/08/2014 0:30,20.6,13.8,6,1.009
2/08/2014 0:40,21.1,17.3,5.8,1.009
2/08/2014 0:50,23.9,18.6,5.8,1.009
2/08/2014 1:00,26.7,17.1,5.9,1.009
2/08/2014 1:10,29.5,8.8,5.9,1.009
2/08/2014 1:20,30.1,14.1,6,1.01
2/08/2014 1:30,29.2,18.5,6.2,1.009
2/08/2014 1:40,22.4,11.9,6.4,1.009
2/08/2014 1:50,16.3,7.4,6,1.009
2/08/2014 2:00,18.6,8.6,5.8,1.009
2/08/2014 2:10,13.3,8.6,5.7,1.01
2/08/2014 2:20,18.3,10.4,5.8,1.01
2/08/2014 2:30,16.7,9.1,5.8,1.01
2/08/2014 2:40,17,1.2,6.1,1.01
2/08/2014 2:50,17.4,3.8,6.1,1.01
2/08/2014 3:00,14.3,8,5.8,1.01
2/08/2014 3:10,14.3,5.3,5.5,1.01
2/08/2014 3:20,11.9,6.4,5.3,1.01
2/08/2014 3:30,9.8,9.8,5.4,1.01
2/08/2014 3:40,10.9,9.6,5.6,1.01
2/08/2014 3:50,12.7,9.3,5.3,1.01
2/08/2014 4:00,20,9.8,5.1,1.01
2/08/2014 4:10,12.5,3.4,5.5,1.01
2/08/2014 4:20,11,0.6,5.8,1.01
2/08/2014 4:30,16.1,4.3,5.7,1.01
2/08/2014 4:40,24,4.1,5.2,1.01
2/08/2014 4:50,22.9,5.8,5.1,1.01
2/08/2014 5:00,15.7,9.3,5.5,1.01
2/08/2014 5:10,17.7,9.5,5.4,1.011
2/08/2014 5:20,18,12.7,5.5,1.01
2/08/2014 5:30,17.5,10.5,5.7,1.011
2/08/2014 5:40,13.4,5.3,5.6,1.011
2/08/2014 5:50,13.1,4.9,5.4,1.011
2/08/2014 6:00,12.5,2.4,5.6,1.011
2/08/2014 6:10,14.7,1.1,5.6,1.011
2/08/2014 6:20,17.9,2.3,5.4,1.011
2/08/2014 6:30,19.5,8.2,5.2,1.011
2/08/2014 6:40,17.2,11.2,5.2,1.011
2/08/2014 6:50,14,13.9,5.2,1.011
2/08/2014 7:00,10.6,4.1,5,1.011
2/08/2014 7:10,14.4,5.5,4.7,1.011
2/08/2014 7:20,16.9,0.9,4.5,1.011
2/08/2014 7:30,16.5,2.9,4.4,1.012
2/08/2014 7:40,17,7.5,4.5,1.012
2/08/2014 7:50,14.9,8.3,5,1.012
2/08/2014 8:00,13.6,6.8,5.6,1.012
2/08/2014 8:10,16.7,4.9,5.9,1.012
2/08/2014 8:20,14,2.6,6.1,1.012
2/08/2014 8:30,15.3,8.1,6.3,1.012
2/08/2014 8:40,13.5,9.1,6.6,1.013
2/08/2014 8:50,17.9,5,6.9,1.013
2/08/2014 9:00,18.6,3.9,7.2,1.013
2/08/2014 9:10,21.7,3.8,7.5,1.013
2/08/2014 9:20,17.7,2.8,7.7,1.013
2/08/2014 9:30,15.1,-1.4,8,1.013
2/08/2014 9:40,15.4,5.8,8.4,1.013
2/08/2014 9:50,15.7,6.3,9.2,1.013
2/08/2014 10:00,16.4,5.2,11.4,1.013
2/08/2014 10:10,9.3,-4.2,12.7,1.013
2/08/2014 10:20,7.3,,12.7,1.013
2/08/2014 10:30,7.9,,12.7,1.013
2/08/2014 10:40,6.3,,13,1.013
