"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/12/2016 1:00 AM,3.2,4.8,14.3,0.993
1/12/2016 2:00 AM,7.5,,13.8,0.993
1/12/2016 3:00 AM,6.6,1.9,13.4,0.993
1/12/2016 4:00 AM,5.2,,13.0,0.992
1/12/2016 5:00 AM,12.7,9.3,13.1,0.992
1/12/2016 6:00 AM,12.5,,13.1,0.992
1/12/2016 7:00 AM,10.4,7.4,15.1,0.993
1/12/2016 8:00 AM,13.8,,17.7,0.993
1/12/2016 9:00 AM,16.6,7.2,19.3,0.992
1/12/2016 10:00 AM,16.5,1.9,22.2,0.992
1/12/2016 11:00 AM,18.0,9.9,23.8,0.992
1/12/2016 12:00 PM,21.5,14.1,21.9,0.992
1/12/2016 1:00 PM,21.8,,21.1,0.992
1/12/2016 2:00 PM,23.4,8.3,20.4,0.992
1/12/2016 3:00 PM,25.1,12.5,21.2,0.991
1/12/2016 4:00 PM,35.4,23.2,22.5,0.991
1/12/2016 5:00 PM,23.7,15.9,20.4,0.991
1/12/2016 6:00 PM,6.4,,19.9,0.992
1/12/2016 7:00 PM,9.8,-0.8,19.3,0.992
1/12/2016 8:00 PM,14.0,5.9,18.5,0.992
1/12/2016 9:00 PM,14.6,4.8,17.9,0.992
1/12/2016 10:00 PM,14.1,3.8,17.4,0.992
1/12/2016 11:00 PM,10.3,9.1,16.3,0.993
2/12/2016 12:00 AM,19.7,8.9,16.0,0.993
2/12/2016 1:00 AM,11.7,,15.2,0.993
2/12/2016 2:00 AM,9.2,7.5,15.0,0.993
2/12/2016 3:00 AM,13.2,1.8,14.6,0.994
2/12/2016 4:00 AM,31.5,13.3,14.1,0.994
2/12/2016 5:00 AM,36.9,8.9,13.6,0.995
2/12/2016 6:00 AM,15.9,3.9,13.7,0.996
2/12/2016 7:00 AM,22.8,1.0,16.1,0.996
2/12/2016 8:00 AM,22.9,14.3,18.6,0.997
2/12/2016 9:00 AM,15.5,5.1,21.4,0.997
2/12/2016 10:00 AM,11.0,4.3,20.0,0.997
2/12/2016 11:00 AM,6.4,-0.2,21.7,0.997
2/12/2016 12:00 PM,13.1,7.3,22.0,0.997
2/12/2016 1:00 PM,17.9,8.5,21.1,0.997
2/12/2016 2:00 PM,15.4,0.5,20.3,0.996
2/12/2016 3:00 PM,19.7,9.1,20.6,0.996
2/12/2016 4:00 PM,20.4,1.6,22.4,0.995
2/12/2016 5:00 PM,22.8,13.6,22.6,0.995
2/12/2016 6:00 PM,26.0,6.3,21.7,0.996
2/12/2016 7:00 PM,26.5,9.5,19.6,0.996
2/12/2016 8:00 PM,26.4,13.9,17.4,0.997
