"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/06/2016 1:00 AM,12.3,3.3,14.1,1.007
1/06/2016 2:00 AM,7.8,4.9,13.8,1.006
1/06/2016 3:00 AM,6.4,5.5,13.9,1.006
1/06/2016 4:00 AM,4.1,0.9,13.4,1.006
1/06/2016 5:00 AM,5.6,2.2,12.9,1.007
1/06/2016 6:00 AM,7.5,6.8,12.5,1.007
1/06/2016 7:00 AM,5.6,,12.4,1.007
1/06/2016 8:00 AM,8.4,,12.5,1.008
1/06/2016 9:00 AM,12.5,2.5,13.2,1.008
1/06/2016 10:00 AM,11.7,5.5,16.3,1.008
1/06/2016 11:00 AM,6.0,1.3,19.8,1.008
1/06/2016 12:00 PM,8.6,4.6,20.4,1.008
1/06/2016 1:00 PM,9.1,7.1,20.6,1.007
1/06/2016 2:00 PM,15.8,2.5,20.9,1.006
1/06/2016 3:00 PM,16.3,13.4,19.8,1.006
1/06/2016 4:00 PM,17.2,3.6,19.4,1.005
1/06/2016 5:00 PM,14.9,2.7,18.5,1.006
1/06/2016 6:00 PM,14.0,3.3,16.8,1.006
1/06/2016 7:00 PM,16.5,8.4,15.8,1.006
1/06/2016 8:00 PM,10.9,8.7,15.5,1.007
1/06/2016 9:00 PM,7.0,,15.3,1.007
1/06/2016 10:00 PM,6.4,4.8,14.7,1.007
1/06/2016 11:00 PM,11.3,16.1,14.2,1.007
2/06/2016 12:00 AM,12.8,12.2,13.9,1.007
2/06/2016 1:00 AM,10.4,10.6,14.0,1.006
2/06/2016 2:00 AM,5.9,5.9,14.2,1.006
2/06/2016 3:00 AM,4.1,5.2,14.0,1.006
2/06/2016 4:00 AM,5.6,0.2,13.6,1.006
2/06/2016 5:00 AM,3.5,1.3,13.2,1.006
2/06/2016 6:00 AM,6.7,2.4,12.9,1.006
2/06/2016 7:00 AM,4.7,5.5,13.2,1.006
2/06/2016 8:00 AM,8.4,4.0,13.6,1.007
2/06/2016 9:00 AM,9.8,1.9,14.7,1.007
2/06/2016 10:00 AM,10.7,4.2,16.9,1.007
2/06/2016 11:00 AM,5.8,-1.0,19.8,1.007
2/06/2016 12:00 PM,,7.2,18.7,1.006
2/06/2016 1:00 PM,5.5,4.6,20.1,1.005
2/06/2016 2:00 PM,8.7,3.8,17.0,1.005
2/06/2016 3:00 PM,,,13.5,1.005
2/06/2016 4:00 PM,,,13.7,1.005
2/06/2016 5:00 PM,,,13.5,1.005
2/06/2016 6:00 PM,9.1,11.0,13.4,1.005
2/06/2016 7:00 PM,11.2,10.3,13.6,1.005
2/06/2016 8:00 PM,25.7,23.2,13.3,1.005
2/06/2016 9:00 PM,24.7,18.8,12.7,1.006
2/06/2016 10:00 PM,24.0,15.1,12.7,1.006
2/06/2016 11:00 PM,13.0,12.0,12.7,1.006
3/06/2016 12:00 AM,11.1,1.7,12.0,1.005
3/06/2016 1:00 AM,18.1,5.5,11.2,1.005
3/06/2016 2:00 AM,16.0,12.1,11.5,1.005
3/06/2016 3:00 AM,20.0,15.4,10.4,1.005
3/06/2016 4:00 AM,20.2,12.2,9.7,1.005
3/06/2016 5:00 AM,13.5,13.1,9.4,1.004
3/06/2016 6:00 AM,9.6,4.6,9.4,1.005
3/06/2016 7:00 AM,17.4,8.0,9.6,1.005
3/06/2016 8:00 AM,24.1,17.4,10.1,1.005
3/06/2016 9:00 AM,22.3,9.3,12.1,1.005
3/06/2016 10:00 AM,19.1,5.9,15.6,1.006
3/06/2016 11:00 AM,20.4,12.2,18.6,1.005
3/06/2016 12:00 PM,15.5,15.5,18.5,1.005
3/06/2016 1:00 PM,11.8,8.3,18.5,1.004
3/06/2016 2:00 PM,18.2,11.4,16.1,1.003
3/06/2016 3:00 PM,25.4,7.4,16.3,1.003
3/06/2016 4:00 PM,23.7,13.7,17.5,1.002
3/06/2016 5:00 PM,16.6,11.5,16.1,1.003
3/06/2016 6:00 PM,15.6,11.5,14.6,1.003
3/06/2016 7:00 PM,19.4,9.3,13.9,1.003
3/06/2016 8:00 PM,31.2,18.8,13.3,1.004
3/06/2016 9:00 PM,23.5,15.7,12.9,1.004
3/06/2016 10:00 PM,18.4,11.4,12.3,1.004
3/06/2016 11:00 PM,12.2,4.8,11.9,1.004
4/06/2016 12:00 AM,16.5,4.1,12.1,1.003
4/06/2016 1:00 AM,19.2,9.9,11.6,1.003
4/06/2016 2:00 AM,12.6,14.6,11.2,1.002
4/06/2016 3:00 AM,18.7,11.4,10.6,1.002
4/06/2016 4:00 AM,17.6,11.4,9.6,1.002
4/06/2016 5:00 AM,19.8,14.8,9.1,1.001
4/06/2016 6:00 AM,11.7,8.4,9.1,1.001
4/06/2016 7:00 AM,10.6,11.0,8.4,1.002
4/06/2016 8:00 AM,16.5,21.9,8.3,1.002
4/06/2016 9:00 AM,13.2,6.5,9.1,1.002
4/06/2016 10:00 AM,16.6,7.6,12.8,1.001
4/06/2016 11:00 AM,14.6,2.8,17.0,1.001
4/06/2016 12:00 PM,14.5,11.1,16.5,1.000
4/06/2016 1:00 PM,14.2,9.0,16.5,0.999
4/06/2016 2:00 PM,12.1,2.3,16.5,0.998
4/06/2016 3:00 PM,12.5,6.5,15.7,0.997
4/06/2016 4:00 PM,9.8,2.7,15.7,0.997
4/06/2016 5:00 PM,12.5,10.2,15.1,0.996
4/06/2016 6:00 PM,18.8,5.0,14.3,0.996
4/06/2016 7:00 PM,24.7,13.5,14.1,0.996
4/06/2016 8:00 PM,23.2,15.8,13.9,0.996
4/06/2016 9:00 PM,33.2,21.2,12.6,0.996
4/06/2016 10:00 PM,31.8,26.3,12.5,0.996
4/06/2016 11:00 PM,33.1,27.9,12.3,0.996
5/06/2016 12:00 AM,27.8,27.3,11.6,0.995
5/06/2016 1:00 AM,28.1,23.9,11.2,0.994
5/06/2016 2:00 AM,16.7,14.7,11.1,0.993
5/06/2016 3:00 AM,15.7,12.8,10.7,0.992
5/06/2016 4:00 AM,11.7,14.6,10.6,0.992
5/06/2016 5:00 AM,7.9,8.5,10.6,0.992
5/06/2016 6:00 AM,,,10.9,0.991
5/06/2016 7:00 AM,8.2,-1.5,11.7,0.990
5/06/2016 8:00 AM,,,12.2,0.990
5/06/2016 9:00 AM,,,12.5,0.990
5/06/2016 10:00 AM,6.9,,11.8,0.991
5/06/2016 11:00 AM,,,11.6,0.990
5/06/2016 12:00 PM,,,13.4,0.989
5/06/2016 1:00 PM,7.3,,15.2,0.989
5/06/2016 2:00 PM,31.0,23.1,15.6,0.989
5/06/2016 3:00 PM,31.6,23.4,15.9,0.989
5/06/2016 4:00 PM,24.2,12.3,15.7,0.989
5/06/2016 5:00 PM,23.7,12.7,15.0,0.989
5/06/2016 6:00 PM,22.5,10.7,14.6,0.989
5/06/2016 7:00 PM,25.0,8.7,14.4,0.990
5/06/2016 8:00 PM,26.5,1.4,14.2,0.990
5/06/2016 9:00 PM,24.4,1.4,14.3,0.990
5/06/2016 10:00 PM,13.7,3.0,14.4,0.990
5/06/2016 11:00 PM,17.1,2.5,14.4,0.989
6/06/2016 12:00 AM,13.0,3.9,13.5,0.989
6/06/2016 1:00 AM,9.2,-0.4,13.2,0.989
6/06/2016 2:00 AM,13.0,7.3,13.3,0.988
6/06/2016 3:00 AM,20.8,11.4,13.6,0.988
6/06/2016 4:00 AM,27.7,18.2,13.6,0.988
6/06/2016 5:00 AM,18.2,14.2,13.2,0.988
6/06/2016 6:00 AM,18.4,0.0,13.2,0.989
6/06/2016 7:00 AM,11.9,,12.8,0.989
6/06/2016 8:00 AM,12.0,8.0,13.2,0.989
6/06/2016 9:00 AM,7.7,1.5,12.8,0.990
6/06/2016 10:00 AM,7.3,-0.8,13.8,0.990
6/06/2016 11:00 AM,5.2,2.1,15.0,0.990
6/06/2016 12:00 PM,5.2,2.4,14.9,0.990
6/06/2016 1:00 PM,13.1,4.8,14.7,0.990
6/06/2016 2:00 PM,10.9,6.6,15.8,0.990
6/06/2016 3:00 PM,23.1,19.4,16.0,0.990
6/06/2016 4:00 PM,25.0,11.3,15.8,0.991
6/06/2016 5:00 PM,10.8,,14.5,0.991
6/06/2016 6:00 PM,17.2,8.2,14.7,0.992
