"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/02/2016 1:00 AM,2.0,,15.3,0.985
1/02/2016 2:00 AM,6.9,4.4,15.1,0.985
1/02/2016 3:00 AM,11.4,3.1,14.4,0.985
1/02/2016 4:00 AM,13.3,4.3,14.2,0.985
1/02/2016 5:00 AM,7.9,8.1,13.4,0.984
1/02/2016 6:00 AM,9.0,0.4,14.4,0.985
1/02/2016 7:00 AM,28.3,10.0,15.1,0.985
1/02/2016 8:00 AM,35.3,6.1,18.4,0.986
1/02/2016 9:00 AM,16.2,5.6,20.1,0.986
1/02/2016 10:00 AM,18.4,9.1,23.6,0.985
1/02/2016 11:00 AM,22.2,9.6,28.2,0.985
1/02/2016 12:00 PM,22.6,7.5,27.8,0.984
1/02/2016 1:00 PM,24.0,4.8,29.0,0.983
1/02/2016 2:00 PM,43.9,20.3,28.3,0.983
1/02/2016 3:00 PM,39.6,12.2,27.3,0.982
1/02/2016 4:00 PM,18.6,6.0,27.4,0.981
1/02/2016 5:00 PM,18.4,12.1,27.5,0.981
1/02/2016 6:00 PM,31.1,15.1,27.9,0.980
1/02/2016 7:00 PM,22.5,3.9,26.8,0.980
1/02/2016 8:00 PM,,4.3,25.4,0.980
1/02/2016 9:00 PM,,,23.5,0.980
1/02/2016 10:00 PM,,,23.1,0.980
1/02/2016 11:00 PM,7.1,3.2,23.7,0.980
2/02/2016 12:00 AM,18.6,6.9,23.9,0.979
2/02/2016 1:00 AM,23.1,6.5,24.0,0.979
2/02/2016 2:00 AM,11.8,5.7,24.3,0.978
2/02/2016 3:00 AM,12.2,4.0,24.0,0.978
2/02/2016 4:00 AM,8.0,0.3,23.6,0.977
2/02/2016 5:00 AM,6.0,2.7,23.8,0.976
2/02/2016 6:00 AM,7.5,3.6,23.6,0.976
2/02/2016 7:00 AM,,,18.2,0.977
2/02/2016 8:00 AM,,,17.3,0.975
2/02/2016 9:00 AM,,,20.2,0.974
2/02/2016 10:00 AM,6.9,6.7,20.8,0.975
2/02/2016 11:00 AM,-0.4,,20.5,0.975
2/02/2016 12:00 PM,,,19.4,0.976
2/02/2016 1:00 PM,,2.0,19.9,0.976
2/02/2016 2:00 PM,,7.2,19.2,0.978
2/02/2016 3:00 PM,19.9,8.3,21.2,0.979
2/02/2016 4:00 PM,35.8,10.3,20.5,0.980
2/02/2016 5:00 PM,29.5,7.4,19.5,0.981
2/02/2016 6:00 PM,24.8,9.3,17.8,0.982
2/02/2016 7:00 PM,22.9,6.3,17.6,0.984
2/02/2016 8:00 PM,17.4,4.6,17.5,0.985
2/02/2016 9:00 PM,2.7,3.5,16.9,0.986
2/02/2016 10:00 PM,-1.4,0.0,15.7,0.987
2/02/2016 11:00 PM,0.6,3.3,14.9,0.987
3/02/2016 12:00 AM,17.9,8.0,14.4,0.988
3/02/2016 1:00 AM,43.9,12.4,14.3,0.988
3/02/2016 2:00 AM,41.2,7.8,14.5,0.988
3/02/2016 3:00 AM,30.4,12.0,14.8,0.988
3/02/2016 4:00 AM,27.3,8.2,14.8,0.988
3/02/2016 5:00 AM,15.0,3.3,14.5,0.989
3/02/2016 6:00 AM,15.0,4.8,14.3,0.990
3/02/2016 7:00 AM,18.4,3.2,14.9,0.991
3/02/2016 8:00 AM,11.6,6.7,16.6,0.992
3/02/2016 9:00 AM,11.4,,17.8,0.992
3/02/2016 10:00 AM,15.3,5.0,17.3,0.993
3/02/2016 11:00 AM,14.8,9.2,18.7,0.993
3/02/2016 12:00 PM,28.2,8.9,18.4,0.993
3/02/2016 1:00 PM,19.2,10.2,19.2,0.993
3/02/2016 2:00 PM,23.8,10.4,19.6,0.993
3/02/2016 3:00 PM,30.1,10.1,19.7,0.993
3/02/2016 4:00 PM,22.6,7.1,19.5,0.993
3/02/2016 5:00 PM,23.7,14.5,19.0,0.994
3/02/2016 6:00 PM,37.7,18.5,18.0,0.994
3/02/2016 7:00 PM,44.9,16.6,16.8,0.995
3/02/2016 8:00 PM,25.3,7.1,15.4,0.996
3/02/2016 9:00 PM,18.2,3.1,14.7,0.996
3/02/2016 10:00 PM,20.2,7.6,14.4,0.996
3/02/2016 11:00 PM,15.6,3.4,14.1,0.996
4/02/2016 12:00 AM,16.7,6.3,13.7,0.996
4/02/2016 1:00 AM,13.7,4.2,13.4,0.996
4/02/2016 2:00 AM,16.4,7.4,13.7,0.996
4/02/2016 3:00 AM,12.6,3.6,13.9,0.996
4/02/2016 4:00 AM,19.3,5.8,13.8,0.996
4/02/2016 5:00 AM,22.5,5.5,13.8,0.997
4/02/2016 6:00 AM,17.1,1.6,13.8,0.997
4/02/2016 7:00 AM,25.0,8.1,13.9,0.998
4/02/2016 8:00 AM,23.7,6.8,16.0,0.998
4/02/2016 9:00 AM,22.2,,16.8,0.999
4/02/2016 10:00 AM,18.4,0.3,19.0,0.999
4/02/2016 11:00 AM,12.9,8.2,21.9,0.998
4/02/2016 12:00 PM,17.5,3.9,23.4,0.998
4/02/2016 1:00 PM,27.7,7.4,23.8,0.997
4/02/2016 2:00 PM,22.4,7.4,22.1,0.997
4/02/2016 3:00 PM,20.4,6.7,20.8,0.996
4/02/2016 4:00 PM,16.1,5.2,20.1,0.996
4/02/2016 5:00 PM,20.0,6.7,19.6,0.996
4/02/2016 6:00 PM,14.7,4.0,18.9,0.996
4/02/2016 7:00 PM,17.5,7.7,17.3,0.996
4/02/2016 8:00 PM,22.9,7.3,15.7,0.997
4/02/2016 9:00 PM,22.0,3.9,14.7,0.997
4/02/2016 10:00 PM,20.5,3.0,14.4,0.997
4/02/2016 11:00 PM,21.3,4.5,14.3,0.997
5/02/2016 12:00 AM,23.4,7.4,14.0,0.996
5/02/2016 1:00 AM,24.4,13.7,13.7,0.996
5/02/2016 2:00 AM,31.6,9.9,13.5,0.996
5/02/2016 3:00 AM,31.0,8.1,13.1,0.995
5/02/2016 4:00 AM,32.6,12.3,12.8,0.996
5/02/2016 5:00 AM,34.1,15.6,12.2,0.996
5/02/2016 6:00 AM,36.3,13.2,11.6,0.997
5/02/2016 7:00 AM,29.8,11.1,12.1,0.997
5/02/2016 8:00 AM,25.0,6.7,14.4,0.998
5/02/2016 9:00 AM,20.9,9.3,15.8,0.997
5/02/2016 10:00 AM,27.2,12.7,19.3,0.997
5/02/2016 11:00 AM,24.2,10.2,23.0,0.996
5/02/2016 12:00 PM,28.6,11.7,25.8,0.995
5/02/2016 1:00 PM,27.0,10.2,27.0,0.995
5/02/2016 2:00 PM,20.7,9.5,26.0,0.994
5/02/2016 3:00 PM,19.3,11.3,25.3,0.993
5/02/2016 4:00 PM,19.7,7.0,25.3,0.992
5/02/2016 5:00 PM,20.4,5.6,25.3,0.992
5/02/2016 6:00 PM,15.5,4.7,24.0,0.992
5/02/2016 7:00 PM,13.6,8.2,22.6,0.992
5/02/2016 8:00 PM,20.6,15.6,20.0,0.993
5/02/2016 9:00 PM,34.4,14.4,18.0,0.994
5/02/2016 10:00 PM,30.5,10.2,17.3,0.994
5/02/2016 11:00 PM,19.6,7.4,17.2,0.994
6/02/2016 12:00 AM,21.1,14.0,17.2,0.993
6/02/2016 1:00 AM,24.4,18.7,17.2,0.993
6/02/2016 2:00 AM,20.1,13.4,18.2,0.993
6/02/2016 3:00 AM,18.2,7.8,17.1,0.992
6/02/2016 4:00 AM,18.3,2.9,16.6,0.992
6/02/2016 5:00 AM,13.5,5.9,15.5,0.992
6/02/2016 6:00 AM,23.5,9.1,14.8,0.992
6/02/2016 7:00 AM,20.8,9.8,15.1,0.993
6/02/2016 8:00 AM,23.8,7.1,19.2,0.993
6/02/2016 9:00 AM,26.0,14.8,21.7,0.994
6/02/2016 10:00 AM,36.2,17.1,26.2,0.994
6/02/2016 11:00 AM,36.6,24.7,31.0,0.993
6/02/2016 12:00 PM,65.0,17.8,29.6,0.993
6/02/2016 1:00 PM,30.4,13.8,29.0,0.992
6/02/2016 2:00 PM,31.0,12.5,26.7,0.992
6/02/2016 3:00 PM,13.5,4.1,25.5,0.992
6/02/2016 4:00 PM,39.1,19.5,26.0,0.991
6/02/2016 5:00 PM,36.8,27.2,25.8,0.991
6/02/2016 6:00 PM,18.9,7.1,24.6,0.991
6/02/2016 7:00 PM,,,25.0,0.992
6/02/2016 8:00 PM,2.6,-0.5,22.4,0.992
6/02/2016 9:00 PM,3.9,9.0,21.8,0.993
6/02/2016 10:00 PM,32.7,14.0,21.5,0.993
6/02/2016 11:00 PM,54.7,27.6,21.1,0.993
7/02/2016 12:00 AM,62.0,19.4,20.2,0.993
7/02/2016 1:00 AM,39.2,13.0,19.1,0.993
7/02/2016 2:00 AM,18.1,10.3,18.0,0.993
7/02/2016 3:00 AM,18.4,9.4,17.8,0.993
7/02/2016 4:00 AM,12.2,,17.2,0.993
7/02/2016 5:00 AM,8.4,4.8,16.5,0.994
7/02/2016 6:00 AM,24.7,13.0,16.1,0.995
7/02/2016 7:00 AM,23.6,11.6,16.6,0.995
7/02/2016 8:00 AM,25.7,11.0,20.1,0.995
7/02/2016 9:00 AM,30.3,27.9,21.6,0.996
7/02/2016 10:00 AM,35.8,22.6,24.7,0.996
7/02/2016 11:00 AM,41.0,18.5,28.7,0.995
7/02/2016 12:00 PM,43.7,18.7,28.4,0.995
7/02/2016 1:00 PM,25.5,10.2,26.6,0.995
7/02/2016 2:00 PM,23.1,6.9,25.4,0.995
7/02/2016 3:00 PM,25.3,12.5,25.2,0.995
7/02/2016 4:00 PM,27.5,10.5,25.2,0.994
7/02/2016 5:00 PM,26.2,4.4,25.1,0.994
7/02/2016 6:00 PM,21.4,8.5,24.7,0.994
7/02/2016 7:00 PM,21.7,10.2,24.3,0.995
7/02/2016 8:00 PM,23.0,15.0,21.4,0.996
7/02/2016 9:00 PM,29.0,22.0,18.6,0.997
7/02/2016 10:00 PM,30.7,14.1,17.0,0.998
7/02/2016 11:00 PM,21.0,12.1,16.3,0.998
8/02/2016 12:00 AM,25.9,11.4,15.9,0.998
8/02/2016 1:00 AM,25.8,-0.5,15.5,0.998
8/02/2016 2:00 AM,17.2,6.0,15.0,0.998
8/02/2016 3:00 AM,13.1,9.0,14.8,0.998
8/02/2016 4:00 AM,13.5,8.0,14.5,0.998
8/02/2016 5:00 AM,19.9,5.2,14.1,0.998
8/02/2016 6:00 AM,14.2,1.8,13.5,0.999
8/02/2016 7:00 AM,13.7,2.5,13.9,0.999
8/02/2016 8:00 AM,12.6,4.7,17.5,1.000
8/02/2016 9:00 AM,17.7,7.4,18.8,1.000
8/02/2016 10:00 AM,21.3,12.0,22.2,1.000
8/02/2016 11:00 AM,23.6,8.3,26.5,1.000
8/02/2016 12:00 PM,29.1,10.8,28.4,0.999
8/02/2016 1:00 PM,27.3,7.8,28.0,0.998
8/02/2016 2:00 PM,22.5,7.8,26.5,0.998
8/02/2016 3:00 PM,21.8,8.4,25.6,0.998
8/02/2016 4:00 PM,15.7,6.3,24.9,0.997
8/02/2016 5:00 PM,20.3,10.7,23.5,0.997
8/02/2016 6:00 PM,8.5,6.9,21.9,0.997
8/02/2016 7:00 PM,17.8,6.8,20.5,0.997
8/02/2016 8:00 PM,8.5,1.2,19.0,0.997
8/02/2016 9:00 PM,-0.1,,18.2,0.998
8/02/2016 10:00 PM,6.3,3.2,18.3,0.998
8/02/2016 11:00 PM,5.7,1.0,17.9,0.998
9/02/2016 12:00 AM,6.7,-1.3,17.7,0.998
9/02/2016 1:00 AM,16.4,0.3,18.6,0.997
9/02/2016 2:00 AM,11.2,0.3,18.5,0.997
9/02/2016 3:00 AM,13.3,4.2,17.5,0.997
9/02/2016 4:00 AM,10.5,6.5,16.8,0.997
9/02/2016 5:00 AM,13.7,1.4,15.8,0.997
9/02/2016 6:00 AM,11.5,3.1,14.8,0.997
9/02/2016 7:00 AM,17.0,2.6,15.7,0.997
9/02/2016 8:00 AM,24.2,10.1,19.9,0.998
9/02/2016 9:00 AM,31.5,14.4,21.6,0.998
9/02/2016 10:00 AM,20.6,9.1,24.7,0.997
9/02/2016 11:00 AM,18.3,5.9,30.1,0.996
9/02/2016 12:00 PM,38.4,14.7,33.6,0.996
9/02/2016 1:00 PM,36.1,11.0,31.2,0.995
9/02/2016 2:00 PM,14.7,0.4,28.4,0.995
9/02/2016 3:00 PM,19.7,10.0,28.4,0.994
9/02/2016 4:00 PM,39.3,19.7,29.0,0.993
9/02/2016 5:00 PM,11.6,,28.5,0.993
9/02/2016 6:00 PM,2.7,,28.7,0.993
9/02/2016 7:00 PM,23.0,10.3,26.3,0.993
9/02/2016 8:00 PM,42.4,22.1,24.7,0.993
9/02/2016 9:00 PM,41.5,11.3,23.1,0.993
9/02/2016 10:00 PM,10.7,8.5,22.1,0.993
9/02/2016 11:00 PM,5.1,2.8,21.3,0.993
10/02/2016 12:00 AM,6.0,4.0,20.3,0.993
10/02/2016 1:00 AM,4.7,1.4,20.0,0.992
10/02/2016 2:00 AM,5.7,0.0,19.1,0.992
10/02/2016 3:00 AM,9.8,7.6,18.3,0.992
10/02/2016 4:00 AM,11.4,4.2,18.2,0.992
10/02/2016 5:00 AM,11.5,2.9,17.7,0.992
10/02/2016 6:00 AM,13.3,6.6,16.6,0.992
10/02/2016 7:00 AM,12.4,7.5,16.6,0.993
