Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/04/2015 1:00,37.6,-0.7,22.7,0.997
1/04/2015 2:00,54.6,3.6,23.3,0.996
1/04/2015 3:00,204.5,-1.5,24,0.995
1/04/2015 4:00,,1.5,24.1,0.994
1/04/2015 5:00,162.1,5.3,24,0.994
1/04/2015 6:00,,2.3,24,0.994
1/04/2015 7:00,,3.1,24.1,0.994
1/04/2015 8:00,,4.8,24,0.994
1/04/2015 9:00,,4.9,25.3,0.994
1/04/2015 10:00,18.2,3.5,28,0.994
1/04/2015 11:00,40.7,3.6,29.4,0.994
1/04/2015 12:00,52.1,2.2,30.2,0.993
1/04/2015 13:00,45.5,-1.7,28.7,0.993
1/04/2015 14:00,,,28.4,0.993
1/04/2015 15:00,,,26.3,0.993
1/04/2015 16:00,,,23,0.994
1/04/2015 17:00,,,22.3,0.994
1/04/2015 18:00,20.6,6,21.5,0.995
1/04/2015 19:00,8.2,1.8,20,0.996
1/04/2015 20:00,5.7,-1.5,19.6,0.996
1/04/2015 21:00,9,2.1,19.5,0.997
1/04/2015 22:00,,,19.2,0.998
1/04/2015 23:00,21.6,15.3,18.3,0.998
2/04/2015 0:00,,,17.3,0.999
2/04/2015 1:00,27.5,10.5,16.7,0.999
2/04/2015 2:00,16.3,11,16.5,0.999
2/04/2015 3:00,38.2,13.3,16,0.999
2/04/2015 4:00,46.9,17.7,15.4,0.999
2/04/2015 5:00,57,20.9,14.9,1
2/04/2015 6:00,130.1,9.1,14.8,1.001
2/04/2015 7:00,,9.3,14.5,1.002
2/04/2015 8:00,,11.4,15.2,1.002
2/04/2015 9:00,,5.2,17.9,1.003
2/04/2015 10:00,30.9,12.2,17.6,1.003
2/04/2015 11:00,26.5,7.4,20.6,1.003
2/04/2015 12:00,30.4,1.8,21.6,1.003
2/04/2015 13:00,30.5,0.7,22.4,1.002
2/04/2015 14:00,23.4,1.9,22.5,1.001
2/04/2015 15:00,20,4.8,21.3,1
2/04/2015 16:00,22.1,8.7,20.9,1
2/04/2015 17:00,10.6,2.9,20.5,1
2/04/2015 18:00,11.7,9.4,19,1
2/04/2015 19:00,15,6.8,17.3,1.001
2/04/2015 20:00,14.5,-1.5,16.2,1.001
2/04/2015 21:00,13.6,,15.8,1.002
2/04/2015 22:00,18.8,0.6,15.6,1.002
2/04/2015 23:00,19.4,1.8,15.6,1.002
3/04/2015 0:00,27,21.9,16,1.001
3/04/2015 1:00,,36,15.2,1.001
3/04/2015 2:00,,14.4,14.6,1
3/04/2015 3:00,13.3,6,14,1
3/04/2015 4:00,66.4,6,13.6,1
3/04/2015 5:00,126.9,6.5,13.4,1
3/04/2015 6:00,,7.3,13.3,1.001
3/04/2015 7:00,,5.5,13.3,1.001
3/04/2015 8:00,20.4,4.9,14,1.002
3/04/2015 9:00,18.9,2.2,17.2,1.003
3/04/2015 10:00,21.1,3,17,1.003
3/04/2015 11:00,14.6,,21.8,1.002
3/04/2015 12:00,11.3,,23.6,1.001
3/04/2015 13:00,15,2.5,24.1,1
3/04/2015 14:00,18.9,4.1,23.8,0.999
3/04/2015 15:00,17.1,8.7,22.7,0.998
3/04/2015 16:00,18.3,9.6,22.5,0.998
3/04/2015 17:00,23.5,8.7,22.1,0.998
3/04/2015 18:00,26.2,7.6,20.6,0.998
3/04/2015 19:00,23,12.6,18.4,0.998
3/04/2015 20:00,23.9,12,17.1,0.999
3/04/2015 21:00,20.6,10.1,16.6,0.999
3/04/2015 22:00,21.9,4.5,16.1,0.999
3/04/2015 23:00,18.9,4.2,15.5,0.999
4/04/2015 0:00,21,3.1,15.3,0.998
4/04/2015 1:00,,,14.8,0.998
4/04/2015 2:00,,7.8,13.9,0.998
4/04/2015 3:00,,-0.1,13.9,0.997
4/04/2015 4:00,,3.6,13.8,0.997
4/04/2015 5:00,,9.4,13.6,0.997
4/04/2015 6:00,368.7,8.9,13.1,0.997
4/04/2015 7:00,,4.3,14.5,0.997
4/04/2015 8:00,,7.3,16.2,0.997
4/04/2015 9:00,,5.1,16.9,0.997
4/04/2015 10:00,86.9,7.1,17.9,0.998
4/04/2015 11:00,35.5,1.6,19.4,0.997
4/04/2015 12:00,,,22.7,0.997
4/04/2015 13:00,,17.8,25.2,0.995
4/04/2015 14:00,16.5,7.7,23.5,0.995
4/04/2015 15:00,19,7.2,22.7,0.994
4/04/2015 16:00,15.6,4.9,22.6,0.994
4/04/2015 17:00,10.6,9.3,22.6,0.993
4/04/2015 18:00,7.9,,22,0.993
4/04/2015 19:00,17.5,9.3,21.2,0.993
4/04/2015 20:00,23.7,11.7,19.8,0.994
4/04/2015 21:00,22,9.1,19,0.994
4/04/2015 22:00,18,2.6,18.4,0.994
4/04/2015 23:00,10.2,0.7,18.2,0.994
5/04/2015 0:00,22.3,0.7,17.6,0.994
5/04/2015 1:00,31.5,,17.4,0.993
5/04/2015 2:00,19.2,4.9,17.3,0.993
5/04/2015 3:00,10.6,5.8,17.2,0.993
5/04/2015 4:00,16.7,2.5,16.5,0.992
5/04/2015 5:00,14.7,2.9,16.5,0.992
5/04/2015 6:00,12.1,0.9,16.5,0.992
5/04/2015 7:00,16.6,6,16.4,0.992
5/04/2015 8:00,13.4,0.7,16.5,0.993
5/04/2015 9:00,19,3.2,17.6,0.993
5/04/2015 10:00,21.1,18.6,19,0.993
5/04/2015 11:00,12.8,8.7,20.2,0.993
5/04/2015 12:00,5.5,-1.6,20.9,0.992
5/04/2015 13:00,,,21.3,0.991
5/04/2015 14:00,8.7,3.2,20.1,0.991
5/04/2015 15:00,11.9,10.3,20.6,0.991
5/04/2015 16:00,10.1,5.3,19.7,0.991
5/04/2015 17:00,3.4,,18.5,0.991
5/04/2015 18:00,3.3,-0.7,17.9,0.991
5/04/2015 19:00,2.4,2.2,17.3,0.991
5/04/2015 20:00,0.8,-2.3,17.1,0.991
5/04/2015 21:00,2.5,1.2,15.7,0.991
5/04/2015 22:00,1.1,,15,0.991
5/04/2015 23:00,0.3,,13.9,0.991
6/04/2015 0:00,,,13.4,0.99
6/04/2015 1:00,3.5,5.8,13.2,0.989
6/04/2015 2:00,8.4,4.3,13.4,0.989
6/04/2015 3:00,3.8,5,13.7,0.988
6/04/2015 4:00,0.7,3.4,13.4,0.987
6/04/2015 5:00,3.4,,13.6,0.987
6/04/2015 6:00,-2.2,,13.9,0.987
6/04/2015 7:00,1.7,1.7,13.5,0.987
6/04/2015 8:00,9.1,3.6,13.4,0.988
6/04/2015 9:00,11.3,14.2,14.4,0.989
6/04/2015 10:00,13.5,16.8,14.4,0.99
6/04/2015 11:00,21,17.4,16.1,0.99
6/04/2015 12:00,27.5,25.6,17.1,0.99
6/04/2015 13:00,40.2,23.6,14.2,0.99
6/04/2015 14:00,1.5,,15.1,0.99
6/04/2015 15:00,16.7,17.1,13.7,0.99
6/04/2015 16:00,9.1,3.6,11.8,0.99
6/04/2015 17:00,8.6,-2.7,12.3,0.991
6/04/2015 18:00,9.4,8.9,12.2,0.991
6/04/2015 19:00,8.7,,11.6,0.991
6/04/2015 20:00,,,11.2,0.992
6/04/2015 21:00,0.8,,11.5,0.992
6/04/2015 22:00,4.1,,12,0.992
6/04/2015 23:00,4.4,,12.3,0.992
7/04/2015 0:00,7.1,,12.2,0.993
7/04/2015 1:00,18.4,-1.5,12.4,0.993
7/04/2015 2:00,9.8,1.1,12.4,0.993
7/04/2015 3:00,7,1.6,12.4,0.994
7/04/2015 4:00,15.8,11.3,12.8,0.994
7/04/2015 5:00,14.2,8.3,13,0.996
7/04/2015 6:00,10.6,8.9,12.8,0.996
7/04/2015 7:00,13.3,2.3,12.8,0.997
7/04/2015 8:00,18.1,6.4,13.3,0.998
7/04/2015 9:00,16.1,13.4,14.2,0.999
7/04/2015 10:00,21.9,12.6,15.7,1
7/04/2015 11:00,24.7,14,15.9,1
7/04/2015 12:00,15.6,0.4,16.5,1
7/04/2015 13:00,,,17.6,1
7/04/2015 14:00,19.4,15.4,17.4,1
7/04/2015 15:00,21.3,6.7,17.3,1
7/04/2015 16:00,17.8,8.1,17,1.001
7/04/2015 17:00,19.5,8.3,16.7,1.001
7/04/2015 18:00,16.8,4.1,16.2,1.002
7/04/2015 19:00,4.5,,14.7,1.003
7/04/2015 20:00,0,,13.7,1.003
7/04/2015 21:00,7.6,,13.5,1.004
7/04/2015 22:00,7.9,2.2,12.8,1.004
7/04/2015 23:00,8.2,3.8,12.6,1.004
8/04/2015 0:00,7.5,3.9,12.1,1.004
8/04/2015 1:00,11.7,15,11.8,1.004
8/04/2015 2:00,1.4,,12.3,1.004
8/04/2015 3:00,0.2,-0.8,12.2,1.004
8/04/2015 4:00,5.2,2.3,12.6,1.003
8/04/2015 5:00,5.5,-1.3,13.4,1.004
8/04/2015 6:00,8.7,3.7,13.7,1.004
8/04/2015 7:00,8.5,4.9,13.9,1.005
8/04/2015 8:00,10.4,8,14.7,1.005
8/04/2015 9:00,21.1,6.5,16,1.006
8/04/2015 10:00,17.7,3.3,17.6,1.006
8/04/2015 11:00,11.4,2.3,17.4,1.006
8/04/2015 12:00,7.8,,18.6,1.006
8/04/2015 13:00,7,,19.3,1.006
8/04/2015 14:00,11.2,-1.8,19.1,1.005
8/04/2015 15:00,8,8.5,19.2,1.004
8/04/2015 16:00,15.7,7.4,19.3,1.004
8/04/2015 17:00,16.4,11.9,19.4,1.004
8/04/2015 18:00,16.6,12.6,17.7,1.004
8/04/2015 19:00,10.7,6.8,16.4,1.005
8/04/2015 20:00,8.8,,16.1,1.005
8/04/2015 21:00,,,14.8,1.005
8/04/2015 22:00,2.4,,14.1,1.006
8/04/2015 23:00,-0.8,0.1,13.8,1.006
9/04/2015 0:00,,,13.8,1.006
9/04/2015 1:00,6.2,3,13.3,1.006
9/04/2015 2:00,2.8,1.8,13,1.005
9/04/2015 3:00,4.7,2.3,12.5,1.005
9/04/2015 4:00,7.7,4.6,12.4,1.005
9/04/2015 5:00,,,,
9/04/2015 6:00,,,,
9/04/2015 7:00,,,,
9/04/2015 8:00,,,,
9/04/2015 9:00,,,,
9/04/2015 10:00,,,,
9/04/2015 11:00,,,,
9/04/2015 12:00,,,,
9/04/2015 13:00,,,,
9/04/2015 14:00,,,,
9/04/2015 15:00,,,,
9/04/2015 16:00,,,,
9/04/2015 17:00,,,18.1,1.003
9/04/2015 18:00,,,16.4,1.003
9/04/2015 19:00,,5.1,14.9,1.003
9/04/2015 20:00,,,14.3,1.004
9/04/2015 21:00,,1.8,14.3,1.004
9/04/2015 22:00,,4,13.9,1.004
9/04/2015 23:00,,0.8,14,1.004
10/04/2015 0:00,,4.3,13.6,1.004
10/04/2015 1:00,,4.3,12.8,1.004
10/04/2015 2:00,,-0.3,13.1,1.003
10/04/2015 3:00,-2.9,-0.4,12.9,1.003
10/04/2015 4:00,-1.1,0.6,12.9,1.003
10/04/2015 5:00,4.4,2.9,12.8,1.003
10/04/2015 6:00,6.5,5.4,12.3,1.003
10/04/2015 7:00,6.6,4.7,12.8,1.003
10/04/2015 8:00,12.6,7.2,14.4,1.004
10/04/2015 9:00,19.5,4.2,17.7,1.004
10/04/2015 10:00,27.7,13.2,16.6,1.004
10/04/2015 11:00,25.7,13.7,22.5,1.003
10/04/2015 12:00,23.5,15.2,23.1,1.003
10/04/2015 13:00,34.6,12.5,21.2,1.002
10/04/2015 14:00,25.5,7.5,20.7,1.001
10/04/2015 15:00,19.2,6.2,20.1,1
10/04/2015 16:00,17.6,7.4,20.4,1
10/04/2015 17:00,20.2,5.5,20.3,1
10/04/2015 18:00,21.2,9,19.8,1
10/04/2015 19:00,26.7,20.4,19,1
10/04/2015 20:00,25.6,19.1,17.8,1
10/04/2015 21:00,23.9,11.2,17,1
10/04/2015 22:00,21.6,15.5,16.2,1
10/04/2015 23:00,21.5,10.1,15.9,1.001
11/04/2015 0:00,13.8,10.8,15.7,1
11/04/2015 1:00,5.7,8.3,15.5,0.999
11/04/2015 2:00,8.7,9.8,15.4,0.999
11/04/2015 3:00,16,11.2,15.2,0.999
11/04/2015 4:00,15.4,14.6,14.3,0.998
11/04/2015 5:00,18.3,15.4,14.3,0.998
11/04/2015 6:00,16.7,13.2,14.5,0.999
11/04/2015 7:00,16.1,10.2,14.3,0.999
11/04/2015 8:00,17.2,7.1,15.7,0.999
11/04/2015 9:00,16.7,0.1,20.8,0.999
11/04/2015 10:00,20.2,12,20.8,0.999
11/04/2015 11:00,23.2,12.1,24.9,0.999
11/04/2015 12:00,29.1,15.9,25.5,0.998
11/04/2015 13:00,25.3,21.4,26,0.997
11/04/2015 14:00,28.4,11.2,25.4,0.997
11/04/2015 15:00,26.4,14.5,24.1,0.996
11/04/2015 16:00,15.7,5.6,23.9,0.996
11/04/2015 17:00,17.7,5.5,23.4,0.996
11/04/2015 18:00,19.6,9,22.6,0.996
11/04/2015 19:00,21.8,11.1,21.3,0.996
11/04/2015 20:00,12.7,13.2,19.5,0.997
11/04/2015 21:00,14.8,9.8,18.9,0.997
11/04/2015 22:00,21.7,10.9,18.7,0.998
11/04/2015 23:00,19.2,11.7,18.2,0.997
12/04/2015 0:00,21.7,9.4,18.2,0.997
12/04/2015 1:00,18.7,12.2,18.3,0.997
12/04/2015 2:00,13.2,7.2,18.1,0.997
12/04/2015 3:00,14,5.4,17.9,0.997
12/04/2015 4:00,12.3,5.8,18,0.996
12/04/2015 5:00,14.3,9.3,18,0.996
12/04/2015 6:00,16,5.1,16.9,0.997
12/04/2015 7:00,14.1,1.3,17.3,0.997
12/04/2015 8:00,11.7,,17.8,0.998
12/04/2015 9:00,17.7,6.7,18.7,0.999
12/04/2015 10:00,16.6,10.2,20.2,0.999
12/04/2015 11:00,24.4,12.7,22.3,0.998
12/04/2015 12:00,22.6,20.4,24.9,0.998
12/04/2015 13:00,33.9,7.9,25.1,0.998
12/04/2015 14:00,23.1,7.6,25,0.997
12/04/2015 15:00,10.4,6,24.4,0.997
12/04/2015 16:00,10,,24,0.996
12/04/2015 17:00,6.4,,23.2,0.996
12/04/2015 18:00,4.7,3.3,21.6,0.996
12/04/2015 19:00,10.6,1.5,20,0.997
12/04/2015 20:00,11.1,6,19.3,0.997
12/04/2015 21:00,16.8,9.8,19,0.997
12/04/2015 22:00,18.3,11.5,18.8,0.998
12/04/2015 23:00,14.6,12,18.6,0.998
13/04/2015 0:00,12.8,8.3,18.5,0.997
13/04/2015 1:00,10.4,12.3,18.9,0.997
13/04/2015 2:00,14.6,10.1,18.9,0.997
13/04/2015 3:00,11.4,8.4,18.6,0.997
13/04/2015 4:00,16.7,12.1,18.8,0.996
13/04/2015 5:00,20.1,13,18.9,0.996
13/04/2015 6:00,16.3,9.7,19.1,0.996
13/04/2015 7:00,19.3,10.7,19.2,0.996
13/04/2015 8:00,21.4,9.7,19.8,0.997
13/04/2015 9:00,22.6,10.6,21.5,0.997
13/04/2015 10:00,17.8,5.4,23.3,0.997
13/04/2015 11:00,18.8,4.6,25.6,0.996
13/04/2015 12:00,15.1,7.8,27.9,0.996
13/04/2015 13:00,28,15.7,27.5,0.995
13/04/2015 14:00,29.5,6.8,26.1,0.995
13/04/2015 15:00,35.4,19.4,26.2,0.994
13/04/2015 16:00,30.2,14.6,26.3,0.994
13/04/2015 17:00,30.8,12.1,25.5,0.994
13/04/2015 18:00,30.9,10.4,24,0.994
13/04/2015 19:00,24.1,14.1,22.9,0.995
13/04/2015 20:00,24,18.7,22.3,0.994
13/04/2015 21:00,12.9,,22.2,0.994
13/04/2015 22:00,14.1,,22.1,0.994
13/04/2015 23:00,12.3,12.3,22.5,0.993
14/04/2015 0:00,17.1,5.3,23.1,0.992
14/04/2015 1:00,19.1,,22.7,0.992
14/04/2015 2:00,12.4,,22.5,0.992
14/04/2015 3:00,11.3,3.9,22.2,0.992
14/04/2015 4:00,7,,19.9,0.992
14/04/2015 5:00,,,17.9,0.992
14/04/2015 6:00,8.6,7.3,18,0.992
14/04/2015 7:00,16.1,18.3,19.4,0.992
14/04/2015 8:00,29.8,18.2,22.1,0.992
14/04/2015 9:00,26.9,,23.8,0.992
14/04/2015 10:00,18.6,9,25.6,0.992
14/04/2015 11:00,14.8,,29,0.992
14/04/2015 12:00,19.1,10,26.2,0.992
14/04/2015 13:00,,,27.6,0.991
14/04/2015 14:00,28.8,17.5,29.5,0.99
14/04/2015 15:00,19.9,15.5,29,0.99
14/04/2015 16:00,21.1,,27.9,0.99
14/04/2015 17:00,23.3,13.3,26.6,0.99
14/04/2015 18:00,2.4,3.7,24.7,0.991
14/04/2015 19:00,8.2,,23.5,0.992
14/04/2015 20:00,15.6,19.7,22.8,0.993
14/04/2015 21:00,4.1,7.1,21.8,0.993
14/04/2015 22:00,10.9,0.6,20.7,0.994
14/04/2015 23:00,10,3.4,20,0.995
15/04/2015 0:00,3.6,3.3,20.1,0.995
15/04/2015 1:00,7.6,1.7,18.8,0.995
15/04/2015 2:00,9.4,-0.4,18.3,0.995
15/04/2015 3:00,5.7,6.2,17.2,0.995
15/04/2015 4:00,12.4,7.8,16.9,0.995
15/04/2015 5:00,6.3,4.1,17.6,0.995
15/04/2015 6:00,8.3,1.7,16.9,0.996
15/04/2015 7:00,8.3,-0.6,17.5,0.997
15/04/2015 8:00,17,0.9,18.6,0.998
15/04/2015 9:00,15.8,,20.7,0.999
15/04/2015 10:00,23.4,2,20.6,0.999
15/04/2015 11:00,15.6,2.3,21.1,0.999
15/04/2015 12:00,12.3,6.5,22.5,0.999
15/04/2015 13:00,22.2,9.5,22.6,0.999
15/04/2015 14:00,21,11.2,22.5,0.998
15/04/2015 15:00,20.9,15,22.4,0.998
15/04/2015 16:00,17.3,12.9,22.3,0.999
15/04/2015 17:00,8.6,7.1,21.5,0.999
15/04/2015 18:00,6.5,,20.5,1
15/04/2015 19:00,16.3,,19.5,1.001
15/04/2015 20:00,9.8,4.8,19,1.001
15/04/2015 21:00,16.6,8.1,18.4,1.002
15/04/2015 22:00,16.3,9.6,17.6,1.001
15/04/2015 23:00,14.6,10,17.7,1.002
16/04/2015 0:00,13.5,11.3,17.6,1.001
16/04/2015 1:00,12,6.1,17.5,1.002
16/04/2015 2:00,7.9,5.8,17.4,1.002
16/04/2015 3:00,10.6,2.9,17,1.002
16/04/2015 4:00,5.6,0.6,17,1.002
16/04/2015 5:00,6.4,2,16.8,1.001
16/04/2015 6:00,9.4,-0.9,16.9,1.002
16/04/2015 7:00,12.3,2.1,16.8,1.003
16/04/2015 8:00,23,5.7,17,1.004
16/04/2015 9:00,22,7,17.5,1.004
16/04/2015 10:00,14.4,7.4,18.7,1.005
16/04/2015 11:00,10,1.2,19.2,1.004
16/04/2015 12:00,9.9,,18.9,1.004
16/04/2015 13:00,11.1,,19.9,1.003
16/04/2015 14:00,8.9,6.6,19.3,1.003
16/04/2015 15:00,7,0.7,18.2,1.003
16/04/2015 16:00,5.9,-0.1,17.7,1.002
16/04/2015 17:00,6.7,-0.7,17.4,1.002
16/04/2015 18:00,10.6,5.1,17,1.002
16/04/2015 19:00,3,7.3,16.8,1.002
16/04/2015 20:00,6.2,3.7,16.7,1.003
16/04/2015 21:00,5.4,7.2,16.2,1.003
16/04/2015 22:00,10.3,3.4,15.8,1.002
16/04/2015 23:00,6.3,8.5,15.5,1.001
17/04/2015 0:00,8.2,11.6,15.2,1.001
17/04/2015 1:00,-2.3,1.8,15,1.001
17/04/2015 2:00,0.4,1.4,14.8,1
17/04/2015 3:00,,-1.2,14.5,1
17/04/2015 4:00,-1.2,3,14.3,0.999
17/04/2015 5:00,0.5,3.2,14,0.999
17/04/2015 6:00,3.9,3.1,13.8,0.999
17/04/2015 7:00,4.2,3.3,13.8,0.998
17/04/2015 8:00,6.2,4.1,14.3,0.999
17/04/2015 9:00,7.7,5.2,14.6,0.999
17/04/2015 10:00,8.9,1.9,15.7,0.999
17/04/2015 11:00,5.7,0.4,17.4,0.998
17/04/2015 12:00,5.5,,17.9,0.997
17/04/2015 13:00,,4.3,18,0.996
17/04/2015 14:00,4.2,4.5,17.6,0.995
17/04/2015 15:00,4.9,-2.9,17.7,0.994
17/04/2015 16:00,4.9,1.7,16.9,0.994
17/04/2015 17:00,2.3,1.4,16.3,0.994
17/04/2015 18:00,5.2,2,16.3,0.994
17/04/2015 19:00,8,7.1,15.5,0.995
17/04/2015 20:00,2.9,-1.5,15.4,0.995
17/04/2015 21:00,6.6,2.4,15.1,0.995
17/04/2015 22:00,9.8,4.5,15.1,0.995
17/04/2015 23:00,9.4,2.9,15.2,0.996
18/04/2015 0:00,7,7.1,15.1,0.995
18/04/2015 1:00,0.6,-0.6,15,0.995
18/04/2015 2:00,6.7,5.2,15.3,0.995
18/04/2015 3:00,14.2,6.1,15.4,0.995
18/04/2015 4:00,7.7,4.9,15.3,0.994
18/04/2015 5:00,7.8,-0.4,15.6,0.994
18/04/2015 6:00,12.4,12,15.9,0.995
18/04/2015 7:00,18.9,21.6,14.9,0.996
18/04/2015 8:00,14.3,,15.4,0.996
18/04/2015 9:00,11.1,5.2,17.1,0.997
18/04/2015 10:00,13.2,,17.7,0.997
18/04/2015 11:00,9.8,,17.9,0.997
18/04/2015 12:00,1.9,,18.2,0.997
18/04/2015 13:00,9.1,,18.4,0.996
18/04/2015 14:00,3.4,,19.6,0.995
18/04/2015 15:00,9.9,5.2,19.4,0.995
18/04/2015 16:00,11.7,5.5,17,0.995
18/04/2015 17:00,6.7,8.5,14.9,0.997
18/04/2015 18:00,12.4,12.9,14.1,0.997
18/04/2015 19:00,15.8,10.2,13.9,0.998
18/04/2015 20:00,32.8,22.3,13.9,1
18/04/2015 21:00,25.5,19.6,13.5,1.001
18/04/2015 22:00,32,11.4,13.5,1.002
18/04/2015 23:00,30.3,,12.8,1.003
19/04/2015 0:00,25.3,,12.5,1.003
19/04/2015 1:00,29.6,,12.2,1.003
19/04/2015 2:00,27.3,,11.7,1.004
19/04/2015 3:00,11.4,6.3,11.6,1.004
19/04/2015 4:00,19.8,-0.5,11.3,1.004
19/04/2015 5:00,22.4,,11.1,1.005
19/04/2015 6:00,19.6,1.1,11,1.006
19/04/2015 7:00,12,,10.8,1.007
19/04/2015 8:00,8.8,,11.5,1.008
19/04/2015 9:00,16.6,,13.9,1.01
