"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/03/2017 1:00 AM,23.3,3.9,28.4,0.997
1/03/2017 2:00 AM,20.2,6.3,27.9,0.997
1/03/2017 3:00 AM,19.3,2.2,27.7,0.997
1/03/2017 4:00 AM,16.0,2.6,26.7,0.997
1/03/2017 5:00 AM,17.7,6.7,27.0,0.997
1/03/2017 6:00 AM,19.9,3.9,27.2,0.998
1/03/2017 7:00 AM,19.7,4.2,27.1,0.998
1/03/2017 8:00 AM,17.1,,28.1,0.998
1/03/2017 9:00 AM,,,29.5,0.999
1/03/2017 10:00 AM,8.6,3.9,35.2,0.999
1/03/2017 11:00 AM,15.8,0.1,37.9,0.999
1/03/2017 12:00 PM,27.1,5.9,38.2,0.998
1/03/2017 1:00 PM,33.9,8.8,37.1,0.998
1/03/2017 2:00 PM,24.0,2.3,35.6,0.997
1/03/2017 3:00 PM,19.2,5.8,34.7,0.997
1/03/2017 4:00 PM,12.4,10.9,34.5,0.996
1/03/2017 5:00 PM,17.6,7.0,34.2,0.996
1/03/2017 6:00 PM,18.2,7.3,34.1,0.996
1/03/2017 7:00 PM,21.0,5.5,33.4,0.997
1/03/2017 8:00 PM,17.3,9.1,31.3,0.997
1/03/2017 9:00 PM,19.6,5.4,30.1,0.998
1/03/2017 10:00 PM,26.7,3.2,29.4,0.998
1/03/2017 11:00 PM,19.9,6.6,28.9,0.998
2/03/2017 12:00 AM,15.9,-0.6,28.3,0.998
2/03/2017 1:00 AM,17.8,5.8,28.4,0.997
2/03/2017 2:00 AM,11.1,4.6,28.2,0.997
2/03/2017 3:00 AM,,1.7,26.0,0.997
2/03/2017 4:00 AM,,3.4,25.4,0.997
2/03/2017 5:00 AM,11.8,8.2,23.6,0.997
2/03/2017 6:00 AM,16.8,6.1,23.5,0.998
2/03/2017 7:00 AM,31.0,14.2,23.4,0.998
2/03/2017 8:00 AM,29.5,,24.0,0.999
2/03/2017 9:00 AM,27.0,11.1,26.3,0.999
2/03/2017 10:00 AM,42.7,19.8,31.7,0.999
2/03/2017 11:00 AM,35.7,17.6,34.8,0.999
2/03/2017 12:00 PM,29.5,11.9,35.1,0.999
2/03/2017 1:00 PM,20.4,5.4,35.1,0.998
2/03/2017 2:00 PM,27.9,13.2,33.8,0.998
2/03/2017 3:00 PM,38.1,15.4,33.4,0.998
2/03/2017 4:00 PM,21.7,9.6,32.9,0.997
2/03/2017 5:00 PM,39.5,10.3,31.7,0.997
2/03/2017 6:00 PM,29.5,3.5,29.9,0.998
2/03/2017 7:00 PM,29.4,8.6,28.4,0.998
2/03/2017 8:00 PM,27.5,6.3,26.6,0.999
2/03/2017 9:00 PM,17.9,2.6,24.2,1.000
2/03/2017 10:00 PM,23.2,12.9,23.6,0.999
2/03/2017 11:00 PM,19.9,10.3,23.9,0.999
3/03/2017 12:00 AM,16.2,5.0,22.6,0.999
3/03/2017 1:00 AM,13.7,4.6,21.9,0.999
3/03/2017 2:00 AM,15.2,7.0,21.8,0.999
3/03/2017 3:00 AM,21.0,8.4,21.3,0.998
3/03/2017 4:00 AM,20.9,6.1,20.8,0.998
3/03/2017 5:00 AM,18.8,5.1,20.1,0.999
3/03/2017 6:00 AM,14.9,8.2,20.4,0.999
3/03/2017 7:00 AM,23.3,7.0,20.3,1.000
3/03/2017 8:00 AM,40.8,15.6,21.5,1.001
3/03/2017 9:00 AM,38.9,16.7,23.8,1.001
3/03/2017 10:00 AM,35.0,17.4,29.6,1.001
3/03/2017 11:00 AM,26.9,10.0,32.7,1.000
3/03/2017 12:00 PM,15.9,7.7,34.2,1.000
3/03/2017 1:00 PM,20.1,4.9,34.1,0.999
3/03/2017 2:00 PM,29.4,10.4,32.4,0.998
3/03/2017 3:00 PM,23.5,6.7,32.2,0.998
3/03/2017 4:00 PM,26.5,2.6,31.7,0.997
3/03/2017 5:00 PM,23.6,-2.5,31.2,0.997
3/03/2017 6:00 PM,25.3,3.0,30.1,0.997
3/03/2017 7:00 PM,16.7,7.4,28.4,0.997
3/03/2017 8:00 PM,24.9,9.4,27.1,0.998
3/03/2017 9:00 PM,7.6,7.4,26.6,0.998
3/03/2017 10:00 PM,17.1,2.4,25.8,0.998
3/03/2017 11:00 PM,25.1,4.7,25.4,0.998
4/03/2017 12:00 AM,16.0,,25.0,0.997
4/03/2017 1:00 AM,6.6,4.7,24.6,0.997
4/03/2017 2:00 AM,6.0,0.1,24.2,0.997
4/03/2017 3:00 AM,12.3,8.5,24.0,0.996
4/03/2017 4:00 AM,13.7,5.0,23.8,0.996
4/03/2017 5:00 AM,11.4,2.9,22.7,0.996
4/03/2017 6:00 AM,17.5,6.6,22.0,0.996
4/03/2017 7:00 AM,25.0,10.8,20.9,0.997
4/03/2017 8:00 AM,25.8,11.6,21.3,0.997
4/03/2017 9:00 AM,22.0,11.5,23.7,0.997
4/03/2017 10:00 AM,33.5,13.5,28.0,0.997
4/03/2017 11:00 AM,23.4,10.1,28.6,0.997
4/03/2017 12:00 PM,29.8,14.0,30.2,0.997
4/03/2017 1:00 PM,21.2,1.8,30.1,0.996
4/03/2017 2:00 PM,20.2,10.2,29.5,0.996
4/03/2017 3:00 PM,31.8,13.5,29.0,0.995
4/03/2017 4:00 PM,33.0,19.0,28.8,0.995
4/03/2017 5:00 PM,17.3,1.5,28.1,0.995
4/03/2017 6:00 PM,7.4,5.8,27.9,0.995
4/03/2017 7:00 PM,19.3,15.7,25.2,0.996
4/03/2017 8:00 PM,30.5,14.8,22.6,0.996
4/03/2017 9:00 PM,29.8,10.8,21.0,0.996
4/03/2017 10:00 PM,12.8,1.7,19.6,0.997
4/03/2017 11:00 PM,15.8,8.0,19.1,0.997
5/03/2017 12:00 AM,13.1,6.1,18.3,0.996
5/03/2017 1:00 AM,15.7,5.7,17.9,0.996
5/03/2017 2:00 AM,16.2,11.6,17.7,0.996
5/03/2017 3:00 AM,20.0,10.7,17.1,0.996
5/03/2017 4:00 AM,21.2,9.0,16.6,0.996
5/03/2017 5:00 AM,18.4,8.1,16.4,0.996
5/03/2017 6:00 AM,18.1,11.4,16.3,0.997
5/03/2017 7:00 AM,16.6,7.2,17.0,0.997
5/03/2017 8:00 AM,15.2,11.1,17.8,0.998
5/03/2017 9:00 AM,18.7,9.4,19.7,0.998
5/03/2017 10:00 AM,15.0,7.8,23.4,0.998
5/03/2017 11:00 AM,16.8,11.0,25.9,0.998
5/03/2017 12:00 PM,16.2,2.7,27.2,0.997
5/03/2017 1:00 PM,12.6,4.4,26.9,0.997
5/03/2017 2:00 PM,14.7,3.4,25.5,0.996
5/03/2017 3:00 PM,14.2,3.1,24.8,0.996
5/03/2017 4:00 PM,9.1,14.5,24.0,0.996
5/03/2017 5:00 PM,12.2,12.7,23.0,0.996
5/03/2017 6:00 PM,22.1,5.9,22.0,0.996
5/03/2017 7:00 PM,14.8,9.9,19.9,0.997
5/03/2017 8:00 PM,12.7,2.4,19.2,0.997
5/03/2017 9:00 PM,15.7,6.0,19.0,0.998
5/03/2017 10:00 PM,17.3,1.8,18.9,0.998
5/03/2017 11:00 PM,17.1,7.1,18.5,0.998
6/03/2017 12:00 AM,27.7,6.9,18.2,0.997
6/03/2017 1:00 AM,21.8,11.8,18.1,0.997
6/03/2017 2:00 AM,16.1,7.5,17.8,0.997
6/03/2017 3:00 AM,21.3,6.5,17.5,0.997
6/03/2017 4:00 AM,18.6,8.2,17.3,0.997
6/03/2017 5:00 AM,19.8,6.2,17.0,0.997
6/03/2017 6:00 AM,17.1,5.5,16.9,0.997
6/03/2017 7:00 AM,16.0,2.6,17.0,0.998
6/03/2017 8:00 AM,12.3,7.4,18.2,0.998
6/03/2017 9:00 AM,11.8,8.5,19.3,0.998
6/03/2017 10:00 AM,9.0,4.4,22.8,0.998
6/03/2017 11:00 AM,9.6,2.3,24.7,0.998
6/03/2017 12:00 PM,13.7,8.1,25.7,0.997
6/03/2017 1:00 PM,15.0,5.2,26.0,0.997
6/03/2017 2:00 PM,22.5,3.8,25.9,0.996
6/03/2017 3:00 PM,18.0,2.2,26.6,0.995
6/03/2017 4:00 PM,20.7,11.4,26.6,0.995
6/03/2017 5:00 PM,27.4,13.5,25.6,0.995
6/03/2017 6:00 PM,32.9,14.3,25.1,0.995
6/03/2017 7:00 PM,25.0,4.9,22.1,0.996
6/03/2017 8:00 PM,16.9,4.3,20.1,0.996
6/03/2017 9:00 PM,16.0,5.1,19.2,0.997
6/03/2017 10:00 PM,10.8,1.6,19.2,0.997
6/03/2017 11:00 PM,16.5,8.1,18.8,0.996
7/03/2017 12:00 AM,20.5,-0.6,19.3,0.996
7/03/2017 1:00 AM,16.1,2.6,19.9,0.995
7/03/2017 2:00 AM,15.6,4.8,20.9,0.995
7/03/2017 3:00 AM,9.6,3.7,20.8,0.995
7/03/2017 4:00 AM,21.4,6.4,21.2,0.995
7/03/2017 5:00 AM,20.5,8.2,22.2,0.995
7/03/2017 6:00 AM,24.6,9.4,21.7,0.995
7/03/2017 7:00 AM,49.6,8.1,20.6,0.996
7/03/2017 8:00 AM,48.1,9.6,20.9,0.996
7/03/2017 9:00 AM,45.6,15.5,23.2,0.996
7/03/2017 10:00 AM,35.8,13.2,27.4,0.996
7/03/2017 11:00 AM,29.2,7.5,29.3,0.996
7/03/2017 12:00 PM,25.4,10.5,28.9,0.996
7/03/2017 1:00 PM,31.2,8.6,28.8,0.995
7/03/2017 2:00 PM,24.3,4.6,27.7,0.994
7/03/2017 3:00 PM,26.5,9.9,29.0,0.994
7/03/2017 4:00 PM,32.1,17.3,29.6,0.993
7/03/2017 5:00 PM,32.9,10.0,30.1,0.993
7/03/2017 6:00 PM,27.9,12.1,29.2,0.993
7/03/2017 7:00 PM,29.3,13.4,27.4,0.993
7/03/2017 8:00 PM,31.5,13.0,25.9,0.994
7/03/2017 9:00 PM,28.5,11.2,25.1,0.994
7/03/2017 10:00 PM,26.9,5.9,24.4,0.994
7/03/2017 11:00 PM,21.3,6.8,24.2,0.994
8/03/2017 12:00 AM,19.2,4.5,23.8,0.994
8/03/2017 1:00 AM,18.5,7.9,24.3,0.994
8/03/2017 2:00 AM,17.0,3.0,24.8,0.993
8/03/2017 3:00 AM,13.9,2.1,24.3,0.993
8/03/2017 4:00 AM,11.4,3.3,24.1,0.993
8/03/2017 5:00 AM,20.9,7.4,23.2,0.993
8/03/2017 6:00 AM,20.6,7.9,21.5,0.994
8/03/2017 7:00 AM,24.9,8.6,21.4,0.994
