Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/06/2014 0:10,0.4,8.4,12.2,0.999
1/06/2014 0:20,7.8,7.8,12.2,0.999
1/06/2014 0:30,8.2,4.5,12.3,0.999
1/06/2014 0:40,6.7,3.6,12.2,0.999
1/06/2014 0:50,-1.3,6.2,12.2,0.999
1/06/2014 1:00,4.6,9.1,12.2,0.999
1/06/2014 1:10,6.3,7,12.1,0.999
1/06/2014 1:20,1.3,5,12.1,0.999
1/06/2014 1:30,5.1,9.1,12,0.999
1/06/2014 1:40,12,12.7,12.1,0.999
1/06/2014 1:50,9.9,14.2,12.1,0.999
1/06/2014 2:00,4.7,15.2,12.1,0.999
1/06/2014 2:10,0.9,6.2,12,0.999
1/06/2014 2:20,3.3,5.9,12,0.999
1/06/2014 2:30,1,-2.9,12,0.999
1/06/2014 2:40,2.6,,12,0.999
1/06/2014 2:50,0.6,0.6,12,0.999
1/06/2014 3:00,2.3,0.1,12,0.999
1/06/2014 3:10,2.2,-0.4,11.9,0.999
1/06/2014 3:20,-0.5,1.7,11.9,0.999
1/06/2014 3:30,1.3,4.2,11.9,0.999
1/06/2014 3:40,-1.4,6.5,11.9,0.999
1/06/2014 3:50,1.3,6.4,12,0.998
1/06/2014 4:00,0,5.8,12.1,0.998
1/06/2014 4:10,3.9,7.2,12.4,0.998
1/06/2014 4:20,9.1,2,12.4,0.998
1/06/2014 4:30,4.3,-1.1,12.3,0.998
1/06/2014 4:40,2.2,-3,12.2,0.998
1/06/2014 4:50,7.8,-3.5,12,0.998
1/06/2014 5:00,7,3.1,11.9,0.998
1/06/2014 5:10,-0.3,1,12,0.999
1/06/2014 5:20,-2,4.1,12,0.999
1/06/2014 5:30,2.8,-0.7,12,0.999
1/06/2014 5:40,-0.4,-2.6,11.9,0.999
1/06/2014 5:50,6.4,-3.2,11.9,0.999
1/06/2014 6:00,4,0.8,12,0.999
1/06/2014 6:10,5.7,4.3,12.3,0.999
1/06/2014 6:20,7.3,4.2,12.2,0.999
