Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/05/2014 0:10,13.1,5.3,12.2,1.001
1/05/2014 0:20,15.6,-0.8,12.2,1.001
1/05/2014 0:30,10.5,0.8,12.3,1.001
1/05/2014 0:40,6.3,2.4,12.5,1
1/05/2014 0:50,6.4,1.7,12.6,1
1/05/2014 1:00,6.9,1.4,12.6,1
1/05/2014 1:10,9.2,1.3,12.7,1
1/05/2014 1:20,9.3,1,12.7,1
1/05/2014 1:30,8.9,-0.5,12.8,1
1/05/2014 1:40,12.7,2.9,12.8,1
1/05/2014 1:50,6.6,3.1,12.8,1
1/05/2014 2:00,3.8,1.6,12.8,1
1/05/2014 2:10,2.2,2.1,12.8,1
1/05/2014 2:20,3.6,1.9,12.8,0.999
1/05/2014 2:30,3.7,1,12.8,0.999
1/05/2014 2:40,9,6.5,12.9,0.999
1/05/2014 2:50,10,5,12.9,0.999
1/05/2014 3:00,14.3,0.8,13,0.999
1/05/2014 3:10,11.6,1.5,13,0.999
1/05/2014 3:20,9.7,-1.1,13,0.999
1/05/2014 3:30,7.7,3.2,13.1,0.999
1/05/2014 3:40,9.6,7.3,13.2,0.999
1/05/2014 3:50,8.6,5,13.3,0.999
1/05/2014 4:00,7,5.4,13.2,0.999
1/05/2014 4:10,7.3,9,13.1,0.999
1/05/2014 4:20,15.6,6.4,13.1,0.999
1/05/2014 4:30,12.5,2.5,13.1,0.999
1/05/2014 4:40,8.5,-1.1,13.2,0.999
1/05/2014 4:50,6.1,-2.4,13.2,0.999
1/05/2014 5:00,8.4,0.1,13.1,0.999
1/05/2014 5:10,5.4,0.1,13.1,0.999
1/05/2014 5:20,2,-0.1,13.1,0.999
1/05/2014 5:30,4,-2.7,13.1,0.999
1/05/2014 5:40,9.1,-2.3,13.1,0.999
1/05/2014 5:50,6.4,5.3,13.1,0.999
1/05/2014 6:00,9.2,7.8,13.1,0.999
1/05/2014 6:10,12.2,4.7,13.1,0.999
1/05/2014 6:20,4.3,2.8,13,0.999
1/05/2014 6:30,4.2,0.1,13,0.999
1/05/2014 6:40,8.4,0.6,13,0.999
1/05/2014 6:50,7.3,4.1,13,0.999
1/05/2014 7:00,13.5,7.2,13.2,0.999
1/05/2014 7:10,14.8,1,13.2,0.999
1/05/2014 7:20,13,0.8,13.1,0.999
1/05/2014 7:30,10.8,-1.2,13.1,0.999
1/05/2014 7:40,17.4,1.1,13.1,0.999
1/05/2014 7:50,15.7,5.4,13.3,0.999
1/05/2014 8:00,16.7,10.3,13.5,0.999
1/05/2014 8:10,19.9,6.2,13.6,0.999
1/05/2014 8:20,22,4.2,13.8,0.999
1/05/2014 8:30,8.8,3.8,13.9,0.999
1/05/2014 8:40,7.7,5,14.1,0.999
1/05/2014 8:50,12.2,3.5,14.2,0.999
1/05/2014 9:00,11.4,0.7,14.4,0.999
1/05/2014 9:10,11.7,4,14.6,0.999
1/05/2014 9:20,9.9,3.2,14.8,0.998
1/05/2014 9:30,6.4,6.1,14.9,0.998
1/05/2014 9:40,2.2,2.5,15.3,0.998
1/05/2014 9:50,10.3,0,15.2,0.998
1/05/2014 10:00,11.8,,14.8,0.998
1/05/2014 10:10,12.4,-3.6,14.6,0.998
1/05/2014 10:20,16.8,-1.1,14.5,0.998
1/05/2014 10:30,20.2,-3.5,14.6,0.998
1/05/2014 10:40,21.7,-1.9,14.9,0.998
1/05/2014 10:50,16.1,1.4,15.5,0.998
1/05/2014 11:00,16.8,2.6,16.4,0.998
1/05/2014 11:10,25.1,-4.3,16.4,0.997
1/05/2014 11:20,26.4,-0.8,16.5,0.997
1/05/2014 11:30,24.6,-0.7,16,0.997
1/05/2014 11:40,26.1,-0.3,16,0.997
1/05/2014 11:50,20.4,3.1,16.8,0.997
1/05/2014 12:00,22,4.7,16.8,0.997
1/05/2014 12:10,19.5,6.8,16.7,0.996
1/05/2014 12:20,17.1,0.7,16.8,0.996
1/05/2014 12:30,17.6,2.3,16.8,0.996
1/05/2014 12:40,15.1,4,17.3,0.996
1/05/2014 12:50,15.2,3,17.5,0.996
1/05/2014 13:00,18.3,2.4,17.9,0.995
1/05/2014 13:10,12.8,7,17.6,0.995
1/05/2014 13:20,10.2,1.9,17.9,0.995
1/05/2014 13:30,9.3,-1.6,18,0.995
1/05/2014 13:40,12.8,3.1,18,0.995
1/05/2014 13:50,11,5.8,17.8,0.995
