Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/01/2015 1:00,,,19.2,0.992
1/01/2015 2:00,,,18.6,0.992
1/01/2015 3:00,7.6,,17.3,0.991
1/01/2015 4:00,15.3,6.4,17.5,0.991
1/01/2015 5:00,16.8,9.2,18.3,0.991
1/01/2015 6:00,15,6.2,17.3,0.991
1/01/2015 7:00,10.2,3.5,18.7,0.991
1/01/2015 8:00,2.2,,22.6,0.992
1/01/2015 9:00,4.2,,25.1,0.993
1/01/2015 10:00,11.9,7.2,28.8,0.992
1/01/2015 11:00,10.5,,29.6,0.992
1/01/2015 12:00,7.5,-2,31.7,0.992
1/01/2015 13:00,9,5,34.2,0.991
1/01/2015 14:00,22.8,13.4,34,0.99
1/01/2015 15:00,27,17.5,33.3,0.99
1/01/2015 16:00,31.1,20.9,33.4,0.989
1/01/2015 17:00,17.5,10,33.6,0.989
1/01/2015 18:00,6.2,5.7,33.4,0.989
1/01/2015 19:00,8.2,6.3,32.5,0.989
1/01/2015 20:00,11.8,2.3,30.5,0.99
1/01/2015 21:00,6.4,0.9,28.6,0.99
1/01/2015 22:00,14.8,4.3,27.9,0.99
1/01/2015 23:00,6.2,0,28.4,0.99
2/01/2015 0:00,10.4,3.4,28.3,0.989
2/01/2015 1:00,9.7,5.5,28.1,0.989
2/01/2015 2:00,17.4,9,28.3,0.988
2/01/2015 3:00,16.1,8.3,28.5,0.988
2/01/2015 4:00,19.5,7.9,28.4,0.988
2/01/2015 5:00,20.7,12.9,28.4,0.988
2/01/2015 6:00,18.8,8.9,28.3,0.989
2/01/2015 7:00,10.5,3.6,30.1,0.989
2/01/2015 8:00,,,34.3,0.99
2/01/2015 9:00,,2.9,35.3,0.99
2/01/2015 10:00,5.6,2,39,0.99
2/01/2015 11:00,9.5,5.4,41.4,0.989
2/01/2015 12:00,24,17.3,41.3,0.989
2/01/2015 13:00,21.8,11.1,41.1,0.988
2/01/2015 14:00,22.8,2.5,40.6,0.988
2/01/2015 15:00,18.2,5.8,39.6,0.987
2/01/2015 16:00,17.6,7.4,39.9,0.986
2/01/2015 17:00,20.4,1.8,39.9,0.986
2/01/2015 18:00,17.2,3.4,39.6,0.985
2/01/2015 19:00,13.8,3.7,37.2,0.986
2/01/2015 20:00,-2.2,,32.4,0.987
2/01/2015 21:00,6.4,3.8,31.3,0.987
2/01/2015 22:00,30.3,18.2,30.7,0.987
2/01/2015 23:00,20.8,12.4,29.9,0.987
3/01/2015 0:00,14.3,7.4,30.1,0.987
3/01/2015 1:00,18.4,5.9,29.7,0.986
3/01/2015 2:00,16.6,5.7,29.3,0.986
3/01/2015 3:00,21.5,12.7,29.3,0.985
3/01/2015 4:00,53.4,37.8,29.2,0.985
3/01/2015 5:00,108.8,83.7,29.6,0.986
3/01/2015 6:00,62.3,54.5,27.3,0.986
3/01/2015 7:00,51.2,37.7,28.3,0.986
3/01/2015 8:00,46.1,17.7,30.5,0.987
3/01/2015 9:00,13.7,,31.2,0.987
3/01/2015 10:00,28.9,6.9,35.9,0.987
3/01/2015 11:00,16.3,,36.7,0.988
3/01/2015 12:00,26.7,4.3,36.6,0.987
3/01/2015 13:00,32.1,11.5,34.8,0.987
3/01/2015 14:00,23.6,,34,0.987
3/01/2015 15:00,33.6,9.8,30.8,0.989
3/01/2015 16:00,18.2,-2.3,27.7,0.99
