Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/10/2015 1:00,22.2,13.3,15.2,1.002
1/10/2015 2:00,9,9,13.5,1.002
1/10/2015 3:00,15.8,4.1,13.1,1.002
1/10/2015 4:00,13.6,9.8,12.9,1.003
1/10/2015 5:00,16.8,6.2,12.4,1.003
1/10/2015 6:00,14.9,6.5,12.4,1.003
1/10/2015 7:00,22.4,10.8,12.6,1.004
1/10/2015 8:00,28.6,12.5,15.3,1.005
1/10/2015 9:00,30.4,14,19.8,1.006
1/10/2015 10:00,21.9,3.7,23.5,1.006
1/10/2015 11:00,20.2,6.6,23.3,1.007
1/10/2015 12:00,11.1,9.7,21.6,1.007
1/10/2015 13:00,16.3,9,22.2,1.007
1/10/2015 14:00,25.1,7.3,22.8,1.006
1/10/2015 15:00,33.7,12,22.8,1.006
1/10/2015 16:00,29.5,3.9,22.5,1.006
1/10/2015 17:00,18.3,8.4,21.5,1.007
1/10/2015 18:00,12.3,6.7,20.3,1.007
1/10/2015 19:00,,0.5,18.9,1.007
1/10/2015 20:00,,1.4,17.7,1.008
1/10/2015 21:00,8.4,2.5,16.8,1.008
1/10/2015 22:00,15.8,9.9,16.6,1.008
1/10/2015 23:00,27.4,14.1,16.2,1.008
2/10/2015 0:00,45.6,23.4,15.9,1.008
2/10/2015 1:00,35.7,,15.3,1.008
2/10/2015 2:00,32,9,14.7,1.008
2/10/2015 3:00,18,4.3,14.1,1.007
2/10/2015 4:00,20.6,13.7,13.9,1.007
2/10/2015 5:00,18.4,14,13.7,1.008
2/10/2015 6:00,22.2,8.1,13.5,1.008
2/10/2015 7:00,29.8,8.9,14.2,1.009
2/10/2015 8:00,23.3,4.6,16.5,1.009
2/10/2015 9:00,,,22.1,1.009
2/10/2015 10:00,8.7,-0.1,27.6,1.009
2/10/2015 11:00,22.1,2.6,29.5,1.009
2/10/2015 12:00,28.9,7.3,30.1,1.008
2/10/2015 13:00,36.3,4.5,30.6,1.007
2/10/2015 14:00,25.2,8.2,30,1.006
2/10/2015 15:00,29.7,10.3,29.9,1.006
2/10/2015 16:00,20,11.5,30.4,1.005
2/10/2015 17:00,19.3,-0.2,30.2,1.005
2/10/2015 18:00,19.3,4,29.7,1.005
2/10/2015 19:00,19.6,12,27.3,1.005
2/10/2015 20:00,18.9,12.1,24.7,1.005
2/10/2015 21:00,19.4,11.3,23.4,1.006
2/10/2015 22:00,17.1,5.8,23,1.005
2/10/2015 23:00,11.7,7.4,23.1,1.004
3/10/2015 0:00,13.3,8.7,23.1,1.004
3/10/2015 1:00,23.1,1,22.8,1.004
3/10/2015 2:00,10.2,8.5,21.9,1.004
3/10/2015 3:00,10.6,5.8,21.8,1.003
3/10/2015 4:00,9,1.7,21.8,1.003
3/10/2015 5:00,14.6,7.5,21.8,1.003
3/10/2015 6:00,13.7,3,21.4,1.004
3/10/2015 7:00,8,4.5,21.6,1.004
3/10/2015 8:00,10.5,3.5,23.1,1.004
3/10/2015 9:00,6.9,-1.5,27.4,1.004
3/10/2015 10:00,11,1,30.9,1.004
3/10/2015 11:00,35.4,2.3,32.1,1.003
