"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/04/2016 1:00 AM,8.7,10.8,18.3,0.998
1/04/2016 2:00 AM,11.5,13.2,18.4,0.997
1/04/2016 3:00 AM,6.6,2.2,18.2,0.997
1/04/2016 4:00 AM,3.8,-0.8,18.0,0.996
1/04/2016 5:00 AM,5.3,,17.9,0.996
1/04/2016 6:00 AM,8.8,-1.8,18.6,0.996
1/04/2016 7:00 AM,9.5,3.0,18.8,0.997
1/04/2016 8:00 AM,12.5,,18.9,0.997
1/04/2016 9:00 AM,14.7,8.1,19.8,0.997
1/04/2016 10:00 AM,16.8,2.9,21.5,0.997
1/04/2016 11:00 AM,19.5,2.1,25.2,0.996
1/04/2016 12:00 PM,28.2,11.5,25.6,0.995
1/04/2016 1:00 PM,31.0,6.0,27.0,0.995
1/04/2016 2:00 PM,30.9,13.8,27.6,0.994
1/04/2016 3:00 PM,26.3,15.0,27.7,0.994
1/04/2016 4:00 PM,20.4,5.9,27.5,0.994
1/04/2016 5:00 PM,14.6,0.0,27.2,0.994
1/04/2016 6:00 PM,18.1,9.7,26.4,0.994
1/04/2016 7:00 PM,22.0,2.5,24.9,0.994
1/04/2016 8:00 PM,18.5,5.7,23.6,0.995
1/04/2016 9:00 PM,26.7,10.8,21.8,0.996
1/04/2016 10:00 PM,22.4,12.3,20.6,0.996
1/04/2016 11:00 PM,20.7,10.2,20.3,0.997
2/04/2016 12:00 AM,16.4,,19.8,0.997
2/04/2016 1:00 AM,4.2,,19.1,0.997
2/04/2016 2:00 AM,6.4,0.8,18.7,0.997
2/04/2016 3:00 AM,13.3,,18.2,0.998
2/04/2016 4:00 AM,16.5,5.5,18.0,0.998
2/04/2016 5:00 AM,19.5,4.7,18.5,0.999
2/04/2016 6:00 AM,21.5,4.6,18.4,1.000
2/04/2016 7:00 AM,27.1,15.4,18.2,1.001
2/04/2016 8:00 AM,31.0,11.4,18.6,1.002
2/04/2016 9:00 AM,29.2,6.9,19.9,1.003
2/04/2016 10:00 AM,28.1,12.8,20.3,1.004
2/04/2016 11:00 AM,32.3,25.1,21.7,1.004
2/04/2016 12:00 PM,22.9,9.3,22.3,1.004
2/04/2016 1:00 PM,14.0,-2.0,22.3,1.004
2/04/2016 2:00 PM,12.0,6.5,22.0,1.004
2/04/2016 3:00 PM,17.6,2.5,22.0,1.004
2/04/2016 4:00 PM,19.5,4.1,22.0,1.004
2/04/2016 5:00 PM,24.3,16.9,21.4,1.005
2/04/2016 6:00 PM,29.2,15.2,19.8,1.006
2/04/2016 7:00 PM,29.9,12.8,17.9,1.006
2/04/2016 8:00 PM,25.0,4.3,16.7,1.007
2/04/2016 9:00 PM,14.8,0.5,16.2,1.007
2/04/2016 10:00 PM,13.1,3.0,16.0,1.008
2/04/2016 11:00 PM,21.7,6.5,16.0,1.008
3/04/2016 12:00 AM,17.2,,15.5,1.008
3/04/2016 1:00 AM,18.4,,15.1,1.008
3/04/2016 2:00 AM,18.7,7.4,14.5,1.008
3/04/2016 3:00 AM,19.5,3.8,14.5,1.007
3/04/2016 4:00 AM,17.1,0.9,14.3,1.007
3/04/2016 5:00 AM,23.8,11.8,14.1,1.008
3/04/2016 6:00 AM,29.7,11.7,14.2,1.008
3/04/2016 7:00 AM,25.9,13.8,14.1,1.009
3/04/2016 8:00 AM,22.2,6.6,15.1,1.010
3/04/2016 9:00 AM,19.5,1.5,18.4,1.010
3/04/2016 10:00 AM,20.0,6.3,17.8,1.010
3/04/2016 11:00 AM,14.5,-0.8,21.7,1.009
3/04/2016 12:00 PM,7.8,1.5,23.5,1.009
3/04/2016 1:00 PM,14.5,5.6,23.2,1.008
3/04/2016 2:00 PM,19.7,10.5,22.4,1.007
3/04/2016 3:00 PM,20.4,4.2,20.7,1.006
3/04/2016 4:00 PM,13.7,1.0,20.1,1.006
3/04/2016 5:00 PM,10.5,3.4,19.7,1.006
3/04/2016 6:00 PM,19.6,5.2,19.7,1.006
3/04/2016 7:00 PM,30.4,17.8,18.0,1.006
3/04/2016 8:00 PM,29.5,5.5,16.3,1.006
3/04/2016 9:00 PM,24.0,3.8,15.9,1.007
3/04/2016 10:00 PM,19.5,6.2,15.8,1.007
3/04/2016 11:00 PM,17.9,-0.7,15.5,1.006
4/04/2016 12:00 AM,11.8,6.6,15.2,1.006
4/04/2016 1:00 AM,12.3,-1.0,15.0,1.005
4/04/2016 2:00 AM,14.4,3.0,14.9,1.004
4/04/2016 3:00 AM,18.6,7.7,14.7,1.005
4/04/2016 4:00 AM,17.4,5.8,14.4,1.004
4/04/2016 5:00 AM,14.7,7.1,14.3,1.004
4/04/2016 6:00 AM,18.4,5.7,13.8,1.004
4/04/2016 7:00 AM,23.4,6.8,13.3,1.004
4/04/2016 8:00 AM,29.3,2.2,14.0,1.004
4/04/2016 9:00 AM,31.4,5.0,19.9,1.004
4/04/2016 10:00 AM,39.7,18.2,20.2,1.003
4/04/2016 11:00 AM,28.4,6.0,26.6,1.002
4/04/2016 12:00 PM,23.5,9.2,28.3,1.001
4/04/2016 1:00 PM,30.0,6.9,27.6,1.000
4/04/2016 2:00 PM,29.2,2.8,26.8,0.999
4/04/2016 3:00 PM,24.2,4.5,25.1,0.998
4/04/2016 4:00 PM,32.1,20.4,25.6,0.998
4/04/2016 5:00 PM,33.7,17.5,25.6,0.997
4/04/2016 6:00 PM,36.0,16.6,24.9,0.997
4/04/2016 7:00 PM,33.4,15.3,23.4,0.997
4/04/2016 8:00 PM,29.2,6.0,21.7,0.997
4/04/2016 9:00 PM,24.4,9.8,20.6,0.997
4/04/2016 10:00 PM,26.0,13.2,19.6,0.997
4/04/2016 11:00 PM,21.5,10.4,19.2,0.996
5/04/2016 12:00 AM,23.7,6.2,19.3,0.996
5/04/2016 1:00 AM,19.9,11.3,19.7,0.995
5/04/2016 2:00 AM,22.4,8.4,19.8,0.994
5/04/2016 3:00 AM,17.3,8.2,19.5,0.994
5/04/2016 4:00 AM,14.3,5.4,19.4,0.993
5/04/2016 5:00 AM,19.6,5.6,18.9,0.994
5/04/2016 6:00 AM,16.0,5.7,18.7,0.994
5/04/2016 7:00 AM,16.8,6.6,18.8,0.995
5/04/2016 8:00 AM,19.0,1.3,19.7,0.995
5/04/2016 9:00 AM,17.1,0.9,22.8,0.995
5/04/2016 10:00 AM,24.8,10.9,23.2,0.995
5/04/2016 11:00 AM,22.7,,27.0,0.995
5/04/2016 12:00 PM,14.3,,26.0,0.995
5/04/2016 1:00 PM,4.4,,26.8,0.994
5/04/2016 2:00 PM,12.7,10.3,25.6,0.994
