Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/08/2015 1:00,,-2.6,14.1,0.992
1/08/2015 2:00,,,14.7,0.991
1/08/2015 3:00,-0.2,,14.7,0.991
1/08/2015 4:00,,0.8,14.2,0.991
1/08/2015 5:00,5,0.7,13.6,0.991
1/08/2015 6:00,14.8,12.5,11.6,0.992
1/08/2015 7:00,15.1,11.1,11.6,0.993
1/08/2015 8:00,7.9,0.5,11.7,0.994
1/08/2015 9:00,9,5,11.7,0.994
1/08/2015 10:00,9.4,4.6,11.8,0.995
1/08/2015 11:00,14.9,6.6,11.8,0.995
1/08/2015 12:00,8.9,5.4,11.9,0.996
1/08/2015 13:00,16.6,9.5,11.8,0.995
1/08/2015 14:00,14.4,7.5,12.1,0.995
1/08/2015 15:00,26.7,11,12.4,0.994
1/08/2015 16:00,29,12.5,12.5,0.994
1/08/2015 17:00,28.3,12.4,12.4,0.994
1/08/2015 18:00,30.6,11.2,11.8,0.995
1/08/2015 19:00,30.8,11.7,11.4,0.995
1/08/2015 20:00,29.4,11.1,11.3,0.996
1/08/2015 21:00,31.6,18.8,10.7,0.996
1/08/2015 22:00,29.4,20.9,9.9,0.997
1/08/2015 23:00,21.6,16.5,9.6,0.997
2/08/2015 0:00,17.3,10,9.6,0.997
2/08/2015 1:00,7.4,5.5,9.4,0.997
2/08/2015 2:00,14.4,7.4,9.5,0.997
2/08/2015 3:00,10,5.4,9.7,0.997
2/08/2015 4:00,8.9,7.2,9.8,0.997
2/08/2015 5:00,10,,9.9,0.996
2/08/2015 6:00,8.9,0.8,9.7,0.997
2/08/2015 7:00,14.8,7.7,10.1,0.997
2/08/2015 8:00,9,4.1,9.9,0.998
2/08/2015 9:00,14.7,10.9,10.8,0.998
2/08/2015 10:00,10.3,2.3,12.2,0.998
2/08/2015 11:00,7.3,-2.3,13.2,0.999
2/08/2015 12:00,6.4,,14.2,0.999
2/08/2015 13:00,16.3,4.8,14.2,0.998
2/08/2015 14:00,13.7,3.9,14.8,0.998
2/08/2015 15:00,8.9,3.4,14.3,0.998
2/08/2015 16:00,6.6,,14.3,0.998
2/08/2015 17:00,12.5,3.1,14,0.998
2/08/2015 18:00,12.2,3.1,13.1,0.999
2/08/2015 19:00,22.6,10.1,12.5,0.999
2/08/2015 20:00,12.6,-0.3,12.5,1
2/08/2015 21:00,22.2,11.1,12.6,1
2/08/2015 22:00,29.2,11.8,12.4,1
2/08/2015 23:00,35.8,12.5,12.4,1
3/08/2015 0:00,28.1,6.2,12.4,1
3/08/2015 1:00,10.8,,12.2,1
3/08/2015 2:00,12,2.6,11.7,1
3/08/2015 3:00,4.3,-1.1,11.3,1.001
3/08/2015 4:00,11,8.8,11.6,1.001
3/08/2015 5:00,28.4,14.1,11.9,1.001
3/08/2015 6:00,30.2,14.3,11.9,1.001
3/08/2015 7:00,12.6,-0.2,11.3,1.002
3/08/2015 8:00,10.1,3.4,11.6,1.002
3/08/2015 9:00,16.2,8.1,12.2,1.003
3/08/2015 10:00,16.4,5.5,12.3,1.003
3/08/2015 11:00,14.4,7.7,13.4,1.004
3/08/2015 12:00,24.4,8.7,13.8,1.004
3/08/2015 13:00,34.1,,14.2,1.003
3/08/2015 14:00,24.8,7.5,13.9,1.003
3/08/2015 15:00,20.6,7.7,13.9,1.003
3/08/2015 16:00,16.8,6.4,13,1.004
3/08/2015 17:00,16.3,6.5,12.6,1.004
3/08/2015 18:00,18.5,5.7,12,1.004
3/08/2015 19:00,17.5,3.6,11.3,1.005
3/08/2015 20:00,17,9.8,10.5,1.005
3/08/2015 21:00,18.4,9.9,9.9,1.005
3/08/2015 22:00,19.7,13.2,9.8,1.005
3/08/2015 23:00,16.7,9.9,9.3,1.005
4/08/2015 0:00,7.3,3.6,8.6,1.005
4/08/2015 1:00,,,8.9,1.005
4/08/2015 2:00,8.6,5.6,8.9,1.005
4/08/2015 3:00,2.5,6.2,8.4,1.005
4/08/2015 4:00,6.4,2.6,8.6,1.005
4/08/2015 5:00,10.7,8.1,8.3,1.005
4/08/2015 6:00,12.1,2.4,8.2,1.005
4/08/2015 7:00,4.8,6.5,8.3,1.005
4/08/2015 8:00,8.7,6.5,8.5,1.005
4/08/2015 9:00,10.8,4.8,9.4,1.005
4/08/2015 10:00,16.3,5,10.2,1.006
4/08/2015 11:00,17,5.3,11.5,1.006
4/08/2015 12:00,9,5.2,13.3,1.005
4/08/2015 13:00,9.9,7,13.5,1.004
4/08/2015 14:00,17.2,7.6,13.4,1.003
4/08/2015 15:00,5.7,1.1,12.5,1.003
4/08/2015 16:00,5.9,,12.7,1.003
4/08/2015 17:00,12.8,4.3,12.6,1.002
4/08/2015 18:00,13.7,3.2,12.2,1.002
4/08/2015 19:00,12.9,3.9,11.6,1.002
4/08/2015 20:00,9.1,5,11.7,1.002
4/08/2015 21:00,13.9,6,11.8,1.002
4/08/2015 22:00,13.6,2,11.3,1.002
4/08/2015 23:00,5.7,,11.7,1.001
5/08/2015 0:00,,-1.6,11.5,1
5/08/2015 1:00,,,11.4,1
5/08/2015 2:00,10,3.9,11.3,1
5/08/2015 3:00,32,16.7,11.4,0.999
5/08/2015 4:00,26.2,9.7,11.7,0.999
5/08/2015 5:00,23.7,3,11.5,0.999
5/08/2015 6:00,5.1,,11,0.999
5/08/2015 7:00,9.7,3.3,11.8,0.999
5/08/2015 8:00,12.5,3.2,11.9,0.999
5/08/2015 9:00,11.8,3.9,12,0.999
5/08/2015 10:00,8.5,6.6,12.5,1
5/08/2015 11:00,22.3,7.1,13.4,1
5/08/2015 12:00,29.3,10.6,13.4,1
5/08/2015 13:00,,,12.4,1
5/08/2015 14:00,11.9,4.8,13.3,0.999
5/08/2015 15:00,12.5,6.1,13.5,0.999
5/08/2015 16:00,18.9,9.5,13.5,0.999
5/08/2015 17:00,20.7,,13.1,1
5/08/2015 18:00,21.3,3,12.4,1
5/08/2015 19:00,13.5,1.6,11.2,1.001
5/08/2015 20:00,3.4,-0.1,10.9,1.001
5/08/2015 21:00,7,2.8,10.5,1.002
5/08/2015 22:00,9.3,3.8,10.2,1.002
5/08/2015 23:00,1.9,3.5,10.3,1.002
6/08/2015 0:00,8.9,5.8,10.3,1.002
6/08/2015 1:00,15.1,15.6,10.4,1.002
6/08/2015 2:00,8.8,8.3,10.3,1.002
6/08/2015 3:00,4.4,7.1,10.9,1.002
6/08/2015 4:00,5,1.7,10.9,1.002
6/08/2015 5:00,9.7,5.8,10.3,1.002
6/08/2015 6:00,11.4,1.9,10.2,1.002
6/08/2015 7:00,11.8,2.3,10.4,1.003
6/08/2015 8:00,12.7,5.2,10.1,1.003
6/08/2015 9:00,,,11.1,1.004
6/08/2015 10:00,8.1,7.5,11.5,1.004
6/08/2015 11:00,6.4,1.3,12.5,1.005
6/08/2015 12:00,13.9,3.4,13.1,1.004
6/08/2015 13:00,13.2,7.3,14,1.004
6/08/2015 14:00,20.3,6.8,13.7,1.004
6/08/2015 15:00,8.9,3.1,13.7,1.004
6/08/2015 16:00,9.1,2,13.9,1.004
6/08/2015 17:00,5.6,11.3,13.3,1.004
6/08/2015 18:00,10.3,7.7,12.4,1.004
6/08/2015 19:00,7.1,2,11.5,1.005
6/08/2015 20:00,11.8,2.4,11.5,1.005
6/08/2015 21:00,13.2,7,11.5,1.006
6/08/2015 22:00,17.1,7.8,11,1.006
6/08/2015 23:00,8,4.9,10.6,1.006
7/08/2015 0:00,0.9,1.6,10.5,1.006
7/08/2015 1:00,,5,10.4,1.006
7/08/2015 2:00,5.7,,10.4,1.006
7/08/2015 3:00,4.3,3.9,10.4,1.005
7/08/2015 4:00,6.2,4.8,10.4,1.005
7/08/2015 5:00,4.7,3.5,10.4,1.005
7/08/2015 6:00,4.5,3.7,10.6,1.005
7/08/2015 7:00,8.5,6.4,10.6,1.006
7/08/2015 8:00,10.3,6,10.7,1.006
7/08/2015 9:00,15.9,5.8,11.1,1.007
7/08/2015 10:00,20.7,6.6,11.8,1.007
7/08/2015 11:00,17.5,5.1,12.5,1.007
7/08/2015 12:00,19.1,9.5,11.9,1.007
7/08/2015 13:00,11.9,9.7,11.9,1.006
7/08/2015 14:00,14.2,7.1,12.1,1.005
7/08/2015 15:00,5.1,0,12,1.005
7/08/2015 16:00,8.7,4.7,12.1,1.005
7/08/2015 17:00,16.5,8.8,12.1,1.005
7/08/2015 18:00,15.3,8.9,11.9,1.005
7/08/2015 19:00,9.4,4.4,11.6,1.006
7/08/2015 20:00,12.4,8.3,10.6,1.005
7/08/2015 21:00,20.8,15.1,9.6,1.005
7/08/2015 22:00,30,24.9,9,1.005
7/08/2015 23:00,30.3,21.2,8.6,1.005
8/08/2015 0:00,20.8,17,8.5,1.005
8/08/2015 1:00,17.7,9.8,8.2,1.004
8/08/2015 2:00,14,9.7,8.2,1.004
8/08/2015 3:00,3.8,-1.7,8.9,1.003
8/08/2015 4:00,0,2.3,9.4,1.003
8/08/2015 5:00,8.9,4.8,8.4,1.003
8/08/2015 6:00,9.5,6.9,7.7,1.003
8/08/2015 7:00,10.8,8.1,7.2,1.003
8/08/2015 8:00,17.4,7.5,6.4,1.004
8/08/2015 9:00,5.9,,8.7,1.003
8/08/2015 10:00,0.6,,12.3,1.003
8/08/2015 11:00,2,,15.8,1.003
8/08/2015 12:00,4.3,3.2,15.9,1.002
8/08/2015 13:00,3.3,2.6,16.4,1.001
8/08/2015 14:00,4.7,,17.6,1
8/08/2015 15:00,10.1,-0.3,17.9,0.999
8/08/2015 16:00,6,3.8,17.1,0.999
8/08/2015 17:00,8.2,5.6,16.5,0.998
8/08/2015 18:00,9.3,8.1,15,0.998
8/08/2015 19:00,14.6,10.8,13.8,0.999
8/08/2015 20:00,24.3,15.5,12.6,0.999
8/08/2015 21:00,24.5,15.9,12.2,0.999
8/08/2015 22:00,26.1,18,12.2,0.999
8/08/2015 23:00,20.6,14,12.9,0.998
9/08/2015 0:00,13.5,9.1,13.1,0.998
9/08/2015 1:00,32.6,8.2,13.3,0.997
9/08/2015 2:00,16.9,4.3,12.9,0.997
9/08/2015 3:00,9,4.3,12,0.996
9/08/2015 4:00,5.1,1.9,11.4,0.996
9/08/2015 5:00,2.6,0.2,11.2,0.995
9/08/2015 6:00,4.5,3.5,11.3,0.995
9/08/2015 7:00,1.6,0.4,11.2,0.995
9/08/2015 8:00,0.2,2.1,11.7,0.995
9/08/2015 9:00,1.4,,14,0.995
9/08/2015 10:00,3.9,2.7,15.2,0.995
9/08/2015 11:00,1.5,,17.3,0.994
9/08/2015 12:00,-3.9,,19,0.993
9/08/2015 13:00,6.8,0.4,19.1,0.992
9/08/2015 14:00,5.5,-0.3,19.7,0.99
9/08/2015 15:00,1.5,0.3,20.4,0.989
9/08/2015 16:00,3.5,-1.1,19.5,0.988
9/08/2015 17:00,10.2,12.5,18.9,0.988
9/08/2015 18:00,9.1,6.4,18.4,0.987
9/08/2015 19:00,1.3,8.3,18,0.988
9/08/2015 20:00,17,5.1,18,0.988
9/08/2015 21:00,42.4,6.6,16.5,0.99
9/08/2015 22:00,,,15.1,0.99
9/08/2015 23:00,3.3,0.1,14.2,0.99
10/08/2015 0:00,24,8.5,14,0.99
10/08/2015 1:00,26.5,7.6,13.5,0.99
10/08/2015 2:00,23.6,4.9,12.8,0.99
10/08/2015 3:00,20.1,2.7,12.5,0.99
10/08/2015 4:00,22.3,3.1,12.3,0.99
10/08/2015 5:00,25.6,9.4,12.2,0.99
10/08/2015 6:00,25.1,4.2,12.3,0.99
10/08/2015 7:00,20.3,5.6,12.4,0.99
10/08/2015 8:00,26,5.7,12.5,0.991
10/08/2015 9:00,31,10.9,13,0.991
10/08/2015 10:00,28.8,11.2,13.4,0.991
10/08/2015 11:00,25.4,10.3,14.3,0.992
10/08/2015 12:00,,,15.5,0.992
10/08/2015 13:00,,,15.2,0.991
10/08/2015 14:00,,,14.2,0.991
10/08/2015 15:00,,,15.6,0.991
10/08/2015 16:00,,,15.2,0.991
10/08/2015 17:00,31.2,16.2,14.5,0.991
10/08/2015 18:00,33.2,17.3,13.6,0.991
10/08/2015 19:00,14.8,,11.6,0.992
10/08/2015 20:00,1.9,,11.8,0.992
10/08/2015 21:00,5.1,-2.1,11.3,0.992
10/08/2015 22:00,5.2,-0.1,11.4,0.992
