"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/09/2016 1:00 AM,10.9,7.1,13.0,1.002
1/09/2016 2:00 AM,9.0,3.2,13.0,1.002
1/09/2016 3:00 AM,8.0,6.1,12.5,1.001
1/09/2016 4:00 AM,10.0,4.9,11.8,1.000
1/09/2016 5:00 AM,6.5,,11.3,1.000
1/09/2016 6:00 AM,7.1,9.3,10.9,1.000
1/09/2016 7:00 AM,9.8,7.5,11.1,1.000
1/09/2016 8:00 AM,10.0,-1.6,12.2,1.000
1/09/2016 9:00 AM,9.6,4.1,16.0,1.000
1/09/2016 10:00 AM,14.5,5.3,15.9,1.000
1/09/2016 11:00 AM,6.5,1.6,18.9,1.000
1/09/2016 12:00 PM,7.7,,17.4,0.999
1/09/2016 1:00 PM,10.4,4.8,19.7,0.998
1/09/2016 2:00 PM,11.7,11.1,19.9,0.996
1/09/2016 3:00 PM,14.0,2.1,19.0,0.996
1/09/2016 4:00 PM,11.9,14.4,18.2,0.996
1/09/2016 5:00 PM,9.2,7.0,18.5,0.996
1/09/2016 6:00 PM,6.6,8.6,16.9,0.996
1/09/2016 7:00 PM,4.2,3.8,15.7,0.997
1/09/2016 8:00 PM,10.1,7.2,14.8,0.997
1/09/2016 9:00 PM,8.1,2.8,14.1,0.997
1/09/2016 10:00 PM,6.1,2.4,13.6,0.997
1/09/2016 11:00 PM,10.7,3.5,13.3,0.996
2/09/2016 12:00 AM,20.4,4.9,12.8,0.996
2/09/2016 1:00 AM,10.6,4.1,12.8,0.996
2/09/2016 2:00 AM,2.9,,12.9,0.995
2/09/2016 3:00 AM,1.7,1.4,12.6,0.995
2/09/2016 4:00 AM,4.7,6.0,12.3,0.994
2/09/2016 5:00 AM,2.7,4.2,11.9,0.995
2/09/2016 6:00 AM,6.1,2.5,11.7,0.995
2/09/2016 7:00 AM,9.1,3.6,11.8,0.995
2/09/2016 8:00 AM,18.5,4.9,12.5,0.995
2/09/2016 9:00 AM,20.6,5.8,13.6,0.995
2/09/2016 10:00 AM,15.8,7.6,14.7,0.994
2/09/2016 11:00 AM,11.8,0.0,19.3,0.994
2/09/2016 12:00 PM,10.7,,17.0,0.994
2/09/2016 1:00 PM,7.9,4.5,16.4,0.993
2/09/2016 2:00 PM,10.1,5.8,16.6,0.993
2/09/2016 3:00 PM,6.9,,16.9,0.992
2/09/2016 4:00 PM,9.5,3.6,16.4,0.992
2/09/2016 5:00 PM,9.9,4.4,15.4,0.992
2/09/2016 6:00 PM,9.7,4.8,14.3,0.993
2/09/2016 7:00 PM,7.4,,13.4,0.993
2/09/2016 8:00 PM,10.9,5.0,13.1,0.994
2/09/2016 9:00 PM,7.1,3.3,12.8,0.994
2/09/2016 10:00 PM,8.6,2.4,12.5,0.995
2/09/2016 11:00 PM,13.8,5.8,12.2,0.995
3/09/2016 12:00 AM,,9.3,12.1,0.995
3/09/2016 1:00 AM,,,11.6,0.995
3/09/2016 2:00 AM,5.6,4.3,11.5,0.995
3/09/2016 3:00 AM,2.0,,11.4,0.995
3/09/2016 4:00 AM,9.4,6.7,11.4,0.994
3/09/2016 5:00 AM,11.3,7.9,11.7,0.994
3/09/2016 6:00 AM,-1.1,-1.5,12.0,0.995
3/09/2016 7:00 AM,0.5,,12.0,0.995
3/09/2016 8:00 AM,7.5,10.6,12.3,0.996
3/09/2016 9:00 AM,4.5,,12.4,0.997
3/09/2016 10:00 AM,4.8,2.8,13.6,0.997
3/09/2016 11:00 AM,10.5,7.2,12.7,0.997
3/09/2016 12:00 PM,16.0,8.5,14.0,0.998
3/09/2016 1:00 PM,37.1,22.9,15.1,0.998
3/09/2016 2:00 PM,30.1,,14.8,0.998
3/09/2016 3:00 PM,21.9,11.0,14.5,0.999
3/09/2016 4:00 PM,17.6,14.9,14.1,1.000
3/09/2016 5:00 PM,18.8,12.9,13.4,1.001
3/09/2016 6:00 PM,14.3,9.8,13.0,1.001
3/09/2016 7:00 PM,19.6,11.3,12.3,1.002
3/09/2016 8:00 PM,13.4,3.4,11.5,1.003
3/09/2016 9:00 PM,17.3,9.5,11.8,1.004
3/09/2016 10:00 PM,18.0,4.5,11.5,1.005
3/09/2016 11:00 PM,20.3,7.1,11.3,1.005
4/09/2016 12:00 AM,24.1,3.4,11.2,1.005
4/09/2016 1:00 AM,23.2,-0.1,10.9,1.005
4/09/2016 2:00 AM,18.0,10.0,10.7,1.006
