Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/09/2015 1:00,4.8,10.3,14.8,0.993
1/09/2015 2:00,9.6,6.6,15,0.993
1/09/2015 3:00,5.6,5.7,14.8,0.992
1/09/2015 4:00,0.1,-1.3,15.1,0.992
1/09/2015 5:00,8.4,4.6,15.1,0.991
1/09/2015 6:00,7.1,3.5,14.8,0.991
1/09/2015 7:00,3.9,2,14.7,0.991
1/09/2015 8:00,-0.5,1.8,14.4,0.992
1/09/2015 9:00,,3.9,17.2,0.992
1/09/2015 10:00,16.3,7.3,18.7,0.991
1/09/2015 11:00,24.7,4.1,19.5,0.991
1/09/2015 12:00,13.1,0.6,20.9,0.99
1/09/2015 13:00,5.7,-1.1,21.8,0.989
1/09/2015 14:00,13.2,9.6,20,0.988
1/09/2015 15:00,44.4,28,19.8,0.988
1/09/2015 16:00,20.9,11.8,19.7,0.987
1/09/2015 17:00,16.2,,18.8,0.987
1/09/2015 18:00,13.7,1.6,18.3,0.986
1/09/2015 19:00,10.5,4.4,18,0.986
1/09/2015 20:00,10.1,3.1,17.8,0.986
1/09/2015 21:00,6.4,6.4,17.6,0.986
1/09/2015 22:00,7.6,1.1,17.3,0.986
1/09/2015 23:00,4.1,0.8,16.3,0.987
2/09/2015 0:00,,,13.6,0.987
2/09/2015 1:00,,-2.3,11.9,0.987
2/09/2015 2:00,,-1.2,11.7,0.986
2/09/2015 3:00,,-0.8,12,0.986
2/09/2015 4:00,3.6,-1.2,11.8,0.985
2/09/2015 5:00,0.5,5.2,11.8,0.984
2/09/2015 6:00,9.3,5.1,11.8,0.984
2/09/2015 7:00,9.6,4.7,11.7,0.984
2/09/2015 8:00,8.1,4.1,11.9,0.984
2/09/2015 9:00,9.4,1.8,13.5,0.984
2/09/2015 10:00,14.9,5.3,14,0.984
2/09/2015 11:00,17.6,6.6,14.5,0.983
2/09/2015 12:00,9,,13.9,0.982
2/09/2015 13:00,5.3,0.3,13.6,0.982
2/09/2015 14:00,2.6,5.6,12.7,0.981
2/09/2015 15:00,3.9,2.2,12.2,0.98
2/09/2015 16:00,,,12.8,0.98
2/09/2015 17:00,5.9,5.2,12.4,0.979
2/09/2015 18:00,6.4,6.7,12.2,0.98
2/09/2015 19:00,8.4,6.2,11.7,0.982
2/09/2015 20:00,11.7,11.7,11.5,0.984
2/09/2015 21:00,13.4,7.3,11.3,0.985
2/09/2015 22:00,8.7,8.8,11.3,0.987
2/09/2015 23:00,9.1,7.2,11.4,0.988
3/09/2015 0:00,5.5,2.5,11.3,0.989
3/09/2015 1:00,-0.7,3.2,11.4,0.99
3/09/2015 2:00,5.8,-1.5,11.7,0.991
3/09/2015 3:00,7.8,5,11.5,0.991
3/09/2015 4:00,8.3,1.3,11.4,0.992
3/09/2015 5:00,7,5,11.6,0.993
3/09/2015 6:00,7.7,,11.9,0.994
3/09/2015 7:00,3.9,-0.2,12.6,0.995
3/09/2015 8:00,3.2,0.2,13.2,0.996
3/09/2015 9:00,18.1,7.5,14.2,0.998
3/09/2015 10:00,22.1,11,15.5,0.998
3/09/2015 11:00,22.5,11.5,15.6,0.999
3/09/2015 12:00,19.5,9,15.6,0.999
3/09/2015 13:00,22.2,3.8,16,0.999
3/09/2015 14:00,15,8.2,15.9,0.999
3/09/2015 15:00,11.2,-0.1,15.8,1
3/09/2015 16:00,19.8,11.3,15.7,1
3/09/2015 17:00,17.7,18.1,14.9,1.001
3/09/2015 18:00,10.2,9.3,13.8,1.002
3/09/2015 19:00,21.7,9.5,13.2,1.003
3/09/2015 20:00,25.2,12.6,12.8,1.003
3/09/2015 21:00,26,9.1,12.5,1.004
3/09/2015 22:00,19.8,7.1,12.4,1.004
3/09/2015 23:00,13.9,9.6,12.5,1.005
4/09/2015 0:00,14.4,3.9,11.9,1.005
4/09/2015 1:00,19.9,11.9,10.7,1.005
4/09/2015 2:00,11.2,5.8,10.9,1.005
4/09/2015 3:00,12.3,3.9,10.9,1.004
4/09/2015 4:00,10.2,4.9,10.6,1.004
4/09/2015 5:00,4.8,-0.5,10.2,1.004
4/09/2015 6:00,9.6,5.9,9.4,1.004
4/09/2015 7:00,13.2,8.5,8.9,1.005
4/09/2015 8:00,15,6.7,10.4,1.006
4/09/2015 9:00,11.4,10,13.4,1.006
4/09/2015 10:00,15.9,11,13.8,1.006
4/09/2015 11:00,8.9,6.7,14.6,1.006
4/09/2015 12:00,9.8,1.6,14.3,1.005
4/09/2015 13:00,2.7,0,16,1.005
4/09/2015 14:00,5.9,3.9,14,1.004
4/09/2015 15:00,7.6,1.7,13.6,1.004
4/09/2015 16:00,8.1,2.2,13.7,1.004
4/09/2015 17:00,5.2,6,13.4,1.004
4/09/2015 18:00,10.6,8.4,13.3,1.004
4/09/2015 19:00,10.6,,13,1.004
4/09/2015 20:00,11.5,4.7,12.7,1.004
4/09/2015 21:00,9.2,6.6,12.4,1.004
4/09/2015 22:00,17.8,5.1,12.5,1.004
4/09/2015 23:00,17.6,8.5,12.2,1.004
5/09/2015 0:00,19.9,6.5,11.6,1.004
5/09/2015 1:00,12.5,0.7,10.6,1.003
5/09/2015 2:00,8.1,3.3,10.1,1.003
5/09/2015 3:00,4.1,3.3,9.4,1.002
5/09/2015 4:00,5.7,2.7,9.2,1.002
5/09/2015 5:00,10.9,2,9,1.002
5/09/2015 6:00,9.9,0.2,8.7,1.003
5/09/2015 7:00,13.2,8.4,7,1.003
5/09/2015 8:00,12.6,7.2,8.4,1.003
5/09/2015 9:00,9.3,,12.9,1.003
5/09/2015 10:00,16.2,3.8,13.9,1.003
5/09/2015 11:00,8.3,3.1,16.6,1.002
5/09/2015 12:00,4.7,-1.6,17.8,1.001
5/09/2015 13:00,7.8,,18.1,1
5/09/2015 14:00,1.5,4.6,18.9,0.999
5/09/2015 15:00,7.8,4.8,18.9,0.999
5/09/2015 16:00,18.8,2.7,18.5,0.998
5/09/2015 17:00,16,1.9,17.7,0.998
5/09/2015 18:00,7.7,7.1,17.1,0.998
5/09/2015 19:00,3.8,7.7,16.4,0.998
5/09/2015 20:00,7.3,4.9,15.2,0.999
5/09/2015 21:00,13.8,7.8,14.4,0.999
5/09/2015 22:00,16.5,16.1,14.3,0.999
5/09/2015 23:00,15.5,10.3,14.1,0.998
6/09/2015 0:00,13,8.6,14,0.998
6/09/2015 1:00,22.4,13.3,13.9,0.997
6/09/2015 2:00,13.4,11.2,14.2,0.996
6/09/2015 3:00,8.6,9.5,14.6,0.995
6/09/2015 4:00,9.4,1.8,14.8,0.994
6/09/2015 5:00,3.5,1.6,14.7,0.994
6/09/2015 6:00,2.6,4.4,15,0.994
6/09/2015 7:00,7.1,4.2,15.2,0.994
6/09/2015 8:00,-0.6,,15.3,0.994
6/09/2015 9:00,,,15.7,0.993
6/09/2015 10:00,3.6,3.3,17.1,0.993
6/09/2015 11:00,8.3,,17,0.993
6/09/2015 12:00,2.9,,13.8,0.994
6/09/2015 13:00,15.1,7.8,15.1,0.994
6/09/2015 14:00,68.5,30.1,16.4,0.994
6/09/2015 15:00,65.8,19.3,15.9,0.995
6/09/2015 16:00,43.6,8.8,15.4,0.995
6/09/2015 17:00,25.3,16,14.3,0.996
6/09/2015 18:00,1,4.8,12.4,0.997
6/09/2015 19:00,8.4,6.2,12.7,0.997
6/09/2015 20:00,13.6,1.3,12,0.998
6/09/2015 21:00,14.7,6.8,11.9,0.999
6/09/2015 22:00,18.5,9.3,11.6,0.999
6/09/2015 23:00,21.7,8.5,11.7,0.999
7/09/2015 0:00,54,20.5,12,1
7/09/2015 1:00,36.3,13.7,11.9,1
7/09/2015 2:00,23.5,8.2,11.8,1
7/09/2015 3:00,19.7,6.1,11.4,1
7/09/2015 4:00,24.6,2.8,11.2,1
7/09/2015 5:00,24.5,9.1,11,1
7/09/2015 6:00,16.9,7.7,11,1.001
7/09/2015 7:00,18.4,4.4,11,1.001
7/09/2015 8:00,29.1,9.2,11.8,1.002
7/09/2015 9:00,25.4,4.2,13.2,1.003
7/09/2015 10:00,27.1,8.3,13.5,1.003
7/09/2015 11:00,20.5,4.2,14.2,1.004
7/09/2015 12:00,21.2,3.6,14.8,1.004
7/09/2015 13:00,22.9,9.2,15.3,1.004
7/09/2015 14:00,21.6,6.5,14.9,1.003
7/09/2015 15:00,24.3,5.1,14.9,1.003
7/09/2015 16:00,25.1,10.2,14.6,1.003
7/09/2015 17:00,9.6,10.8,14.3,1.003
7/09/2015 18:00,14.6,11.5,13.9,1.003
7/09/2015 19:00,9.5,,13.5,1.004
7/09/2015 20:00,10.4,2.1,13.4,1.004
7/09/2015 21:00,16.4,2.7,13.1,1.004
7/09/2015 22:00,16.8,2.8,13,1.004
7/09/2015 23:00,14.3,2.5,13,1.004
8/09/2015 0:00,12.5,1,12.9,1.003
8/09/2015 1:00,-2.6,,13,1.003
8/09/2015 2:00,6.9,,12.7,1.003
8/09/2015 3:00,3.2,,12.7,1.002
8/09/2015 4:00,5.6,1.7,12.6,1.002
8/09/2015 5:00,1.4,,12.7,1.002
8/09/2015 6:00,5.3,2.7,12.9,1.003
8/09/2015 7:00,8.8,,12.9,1.003
8/09/2015 8:00,11,1.7,13.4,1.004
8/09/2015 9:00,13.7,2.6,14,1.005
8/09/2015 10:00,16.1,2.7,14.5,1.005
8/09/2015 11:00,14.7,5.6,14.6,1.005
8/09/2015 12:00,8.5,5.3,15.1,1.005
8/09/2015 13:00,15.2,3.7,15.7,1.005
8/09/2015 14:00,10,8.2,16.4,1.005
8/09/2015 15:00,11.6,4.8,16,1.004
8/09/2015 16:00,8,4.4,15.8,1.005
8/09/2015 17:00,9,6.3,15.4,1.005
8/09/2015 18:00,8.3,1.3,14.8,1.005
8/09/2015 19:00,8,4.6,14.3,1.006
8/09/2015 20:00,5.4,-0.1,14.1,1.006
8/09/2015 21:00,11.2,3.2,14.1,1.006
8/09/2015 22:00,14.4,8.6,14.1,1.007
8/09/2015 23:00,12.4,11.3,13.6,1.007
9/09/2015 0:00,7.2,0.6,13.4,1.007
9/09/2015 1:00,8.4,,12.8,1.007
9/09/2015 2:00,,,12.4,1.007
9/09/2015 3:00,,-0.1,12.1,1.007
9/09/2015 4:00,3.3,3.2,12,1.007
9/09/2015 5:00,2.8,,12,1.007
9/09/2015 6:00,3.5,,11.9,1.008
9/09/2015 7:00,2.8,4.9,11.9,1.008
