Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/07/2015 1:00,26.5,17.9,9.1,1.007
1/07/2015 2:00,20.8,14.6,9.1,1.007
1/07/2015 3:00,11.5,7.7,8.9,1.007
1/07/2015 4:00,9.4,5.2,8.7,1.007
1/07/2015 5:00,9.6,7.6,8.4,1.007
1/07/2015 6:00,8.4,4.9,8.6,1.007
1/07/2015 7:00,9.6,5.5,9,1.007
1/07/2015 8:00,14.1,7.2,9.2,1.008
1/07/2015 9:00,19.5,8.7,10.1,1.008
1/07/2015 10:00,18.5,5.2,11.6,1.008
1/07/2015 11:00,15.6,6.6,14.3,1.008
1/07/2015 12:00,23.6,5.4,15.3,1.008
1/07/2015 13:00,18.8,12.9,15.4,1.006
1/07/2015 14:00,18.9,6.2,15.6,1.006
1/07/2015 15:00,18,5.4,14.6,1.005
1/07/2015 16:00,13,5,14.2,1.005
1/07/2015 17:00,12.5,5.5,13.5,1.005
1/07/2015 18:00,13.6,8,13.2,1.005
1/07/2015 19:00,14.7,7,12.9,1.005
1/07/2015 20:00,20,12.3,11.8,1.006
1/07/2015 21:00,20.3,14.9,11.8,1.006
1/07/2015 22:00,26.6,14.3,11.9,1.006
1/07/2015 23:00,21.2,16.9,11.7,1.006
2/07/2015 0:00,,,11.6,1.006
2/07/2015 1:00,12.3,5.6,11.4,1.006
2/07/2015 2:00,,0.5,10.7,1.005
2/07/2015 3:00,2.1,0.4,10.9,1.005
2/07/2015 4:00,10,9.1,11,1.005
2/07/2015 5:00,4.7,3.8,10.9,1.005
2/07/2015 6:00,10.3,3.6,10.9,1.005
2/07/2015 7:00,4.5,3.8,10.9,1.005
2/07/2015 8:00,7,0.6,10.9,1.006
2/07/2015 9:00,9.1,2.6,11.3,1.006
2/07/2015 10:00,11.4,4.1,12.7,1.007
2/07/2015 11:00,13.4,-0.2,15.7,1.007
2/07/2015 12:00,23.5,13.2,16.6,1.007
2/07/2015 13:00,18.7,16.5,16.9,1.007
2/07/2015 14:00,33.6,18.9,16.8,1.006
2/07/2015 15:00,40.9,20.9,16.2,1.006
2/07/2015 16:00,32.7,11,16.6,1.006
2/07/2015 17:00,33.7,11.6,15.2,1.006
2/07/2015 18:00,38.2,11.9,13.5,1.007
2/07/2015 19:00,,,12.3,1.007
2/07/2015 20:00,,,11.6,1.008
