"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/07/2016 1:00 AM,21.6,8.9,10.9,1.004
1/07/2016 2:00 AM,14.7,1.5,11.1,1.004
1/07/2016 3:00 AM,13.6,3.5,10.7,1.005
1/07/2016 4:00 AM,16.0,2.0,9.8,1.005
1/07/2016 5:00 AM,19.4,11.5,8.7,1.005
1/07/2016 6:00 AM,23.2,4.2,8.4,1.006
1/07/2016 7:00 AM,31.6,6.4,8.6,1.007
1/07/2016 8:00 AM,26.6,3.3,8.6,1.008
1/07/2016 9:00 AM,19.4,3.5,10.2,1.008
1/07/2016 10:00 AM,13.2,6.3,11.5,1.009
1/07/2016 11:00 AM,21.4,7.2,13.0,1.009
1/07/2016 12:00 PM,31.3,7.9,13.8,1.009
1/07/2016 1:00 PM,23.7,7.5,14.4,1.009
1/07/2016 2:00 PM,22.2,11.1,14.5,1.008
1/07/2016 3:00 PM,23.3,8.6,14.6,1.008
1/07/2016 4:00 PM,19.9,17.8,14.5,1.008
1/07/2016 5:00 PM,14.8,4.5,14.2,1.009
1/07/2016 6:00 PM,8.6,-1.1,13.1,1.009
1/07/2016 7:00 PM,5.8,2.0,12.2,1.010
1/07/2016 8:00 PM,5.8,4.3,12.5,1.010
1/07/2016 9:00 PM,6.1,9.4,12.1,1.011
1/07/2016 10:00 PM,6.2,5.5,12.1,1.011
1/07/2016 11:00 PM,10.6,3.6,12.3,1.011
2/07/2016 12:00 AM,11.5,10.2,12.6,1.011
2/07/2016 1:00 AM,10.7,8.9,12.3,1.011
2/07/2016 2:00 AM,9.1,6.8,12.2,1.011
2/07/2016 3:00 AM,1.5,1.5,12.2,1.010
2/07/2016 4:00 AM,5.4,5.3,12.1,1.010
2/07/2016 5:00 AM,8.1,3.2,12.1,1.010
2/07/2016 6:00 AM,4.7,1.1,12.1,1.011
2/07/2016 7:00 AM,9.2,4.7,11.8,1.011
2/07/2016 8:00 AM,10.2,6.4,11.8,1.012
2/07/2016 9:00 AM,11.1,5.2,12.4,1.012
2/07/2016 10:00 AM,15.6,2.8,13.1,1.013
2/07/2016 11:00 AM,14.4,4.3,14.2,1.013
2/07/2016 12:00 PM,19.6,6.9,14.8,1.013
2/07/2016 1:00 PM,20.0,8.0,15.1,1.012
2/07/2016 2:00 PM,10.7,5.3,15.8,1.011
2/07/2016 3:00 PM,15.3,10.5,15.9,1.011
2/07/2016 4:00 PM,15.5,11.1,15.8,1.011
2/07/2016 5:00 PM,17.4,10.6,15.2,1.011
2/07/2016 6:00 PM,14.5,5.6,14.6,1.011
2/07/2016 7:00 PM,11.6,0.7,14.4,1.011
2/07/2016 8:00 PM,8.4,-1.5,14.1,1.011
2/07/2016 9:00 PM,14.1,6.2,14.0,1.011
2/07/2016 10:00 PM,16.0,15.1,13.9,1.011
2/07/2016 11:00 PM,9.1,3.1,13.5,1.011
3/07/2016 12:00 AM,9.2,4.0,12.8,1.011
3/07/2016 1:00 AM,9.4,5.6,12.5,1.010
3/07/2016 2:00 AM,7.6,6.9,12.3,1.010
3/07/2016 3:00 AM,3.7,5.0,12.2,1.009
3/07/2016 4:00 AM,8.0,5.3,12.0,1.009
3/07/2016 5:00 AM,4.2,4.5,11.7,1.009
3/07/2016 6:00 AM,7.9,5.3,11.1,1.008
3/07/2016 7:00 AM,4.4,7.3,10.8,1.009
3/07/2016 8:00 AM,9.7,3.8,10.6,1.009
3/07/2016 9:00 AM,6.8,-1.0,11.0,1.009
3/07/2016 10:00 AM,6.0,,12.1,1.009
3/07/2016 11:00 AM,2.6,-1.9,14.6,1.009
3/07/2016 12:00 PM,6.1,4.4,16.0,1.008
3/07/2016 1:00 PM,4.5,6.7,16.6,1.007
3/07/2016 2:00 PM,9.2,0.6,16.1,1.006
3/07/2016 3:00 PM,10.3,7.8,15.8,1.005
3/07/2016 4:00 PM,8.3,5.3,14.9,1.004
3/07/2016 5:00 PM,14.0,2.0,14.4,1.004
3/07/2016 6:00 PM,12.3,7.5,13.4,1.003
3/07/2016 7:00 PM,10.9,4.7,12.7,1.004
3/07/2016 8:00 PM,18.1,18.5,11.8,1.004
3/07/2016 9:00 PM,29.0,23.1,11.7,1.003
