"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
1/01/2016 1:00 AM,10.7,7.5,25.9,0.990
1/01/2016 2:00 AM,11.5,4.2,25.4,0.989
1/01/2016 3:00 AM,16.4,4.1,23.6,0.989
1/01/2016 4:00 AM,12.0,10.1,22.0,0.990
1/01/2016 5:00 AM,7.2,5.3,21.3,0.990
1/01/2016 6:00 AM,14.9,11.8,21.0,0.991
1/01/2016 7:00 AM,32.1,14.1,21.9,0.991
1/01/2016 8:00 AM,22.6,4.7,25.2,0.992
1/01/2016 9:00 AM,13.8,8.3,27.5,0.992
1/01/2016 10:00 AM,21.0,5.7,28.2,0.992
1/01/2016 11:00 AM,1.0,0.8,28.4,0.992
1/01/2016 12:00 PM,9.1,4.5,29.5,0.992
1/01/2016 1:00 PM,17.0,6.7,28.7,0.992
1/01/2016 2:00 PM,37.2,20.4,27.7,0.991
1/01/2016 3:00 PM,43.0,18.5,28.6,0.991
1/01/2016 4:00 PM,55.5,23.6,27.9,0.991
1/01/2016 5:00 PM,33.5,4.5,24.8,0.991
1/01/2016 6:00 PM,16.5,0.5,22.2,0.992
1/01/2016 7:00 PM,10.0,3.7,19.7,0.993
1/01/2016 8:00 PM,13.1,6.1,18.2,0.993
1/01/2016 9:00 PM,21.6,13.0,17.0,0.994
1/01/2016 10:00 PM,25.5,12.5,16.2,0.994
1/01/2016 11:00 PM,23.9,11.6,16.1,0.994
2/01/2016 12:00 AM,29.5,9.8,16.0,0.993
2/01/2016 1:00 AM,25.9,0.4,15.4,0.994
2/01/2016 2:00 AM,27.1,6.0,15.2,0.993
2/01/2016 3:00 AM,25.6,10.1,15.0,0.993
2/01/2016 4:00 AM,22.9,7.2,14.7,0.993
2/01/2016 5:00 AM,30.4,8.1,14.5,0.993
2/01/2016 6:00 AM,24.6,6.5,14.5,0.994
2/01/2016 7:00 AM,26.8,9.1,15.2,0.994
2/01/2016 8:00 AM,21.3,10.2,17.6,0.994
2/01/2016 9:00 AM,23.4,7.2,19.9,0.994
2/01/2016 10:00 AM,30.0,10.0,22.4,0.994
2/01/2016 11:00 AM,29.7,13.3,24.0,0.993
2/01/2016 12:00 PM,42.2,10.6,24.9,0.993
2/01/2016 1:00 PM,32.7,8.5,24.6,0.992
2/01/2016 2:00 PM,29.5,6.1,23.8,0.992
2/01/2016 3:00 PM,33.2,12.4,22.3,0.991
2/01/2016 4:00 PM,24.5,6.4,21.8,0.991
2/01/2016 5:00 PM,30.0,10.0,21.7,0.991
2/01/2016 6:00 PM,23.8,5.1,20.3,0.991
2/01/2016 7:00 PM,20.1,5.4,18.4,0.992
2/01/2016 8:00 PM,18.6,3.3,16.5,0.992
2/01/2016 9:00 PM,17.0,9.1,15.7,0.993
2/01/2016 10:00 PM,19.2,4.6,15.4,0.993
2/01/2016 11:00 PM,29.7,10.6,15.2,0.993
3/01/2016 12:00 AM,31.1,9.3,15.0,0.992
3/01/2016 1:00 AM,39.1,5.6,15.1,0.992
3/01/2016 2:00 AM,35.5,10.3,14.9,0.992
3/01/2016 3:00 AM,24.4,11.8,14.6,0.992
3/01/2016 4:00 AM,28.9,11.8,14.5,0.992
3/01/2016 5:00 AM,30.6,9.3,14.0,0.992
3/01/2016 6:00 AM,22.0,3.1,14.3,0.992
3/01/2016 7:00 AM,8.2,-0.9,16.0,0.992
3/01/2016 8:00 AM,1.9,1.5,19.5,0.993
3/01/2016 9:00 AM,19.5,9.2,21.2,0.993
3/01/2016 10:00 AM,27.0,13.0,23.7,0.993
3/01/2016 11:00 AM,29.4,12.9,23.8,0.992
3/01/2016 12:00 PM,36.1,11.1,24.7,0.992
3/01/2016 1:00 PM,33.5,10.6,25.1,0.992
3/01/2016 2:00 PM,29.4,13.7,25.1,0.991
3/01/2016 3:00 PM,33.9,13.1,24.4,0.991
3/01/2016 4:00 PM,28.3,10.0,23.1,0.990
3/01/2016 5:00 PM,21.9,14.6,21.4,0.990
3/01/2016 6:00 PM,26.1,12.3,21.7,0.990
3/01/2016 7:00 PM,34.9,16.1,21.2,0.991
3/01/2016 8:00 PM,37.4,14.4,18.6,0.992
3/01/2016 9:00 PM,22.5,12.7,17.0,0.992
3/01/2016 10:00 PM,24.9,13.5,17.2,0.993
3/01/2016 11:00 PM,31.2,8.8,17.7,0.993
4/01/2016 12:00 AM,29.3,10.9,17.8,0.993
4/01/2016 1:00 AM,23.5,6.2,17.0,0.993
4/01/2016 2:00 AM,23.3,11.4,16.7,0.992
4/01/2016 3:00 AM,29.1,10.1,16.3,0.992
4/01/2016 4:00 AM,27.4,8.0,16.4,0.992
4/01/2016 5:00 AM,29.9,9.3,16.2,0.992
4/01/2016 6:00 AM,24.4,12.4,16.6,0.993
4/01/2016 7:00 AM,24.2,10.9,18.7,0.994
4/01/2016 8:00 AM,18.3,3.7,22.3,0.994
4/01/2016 9:00 AM,17.6,13.3,24.1,0.994
4/01/2016 10:00 AM,24.5,13.9,26.5,0.994
4/01/2016 11:00 AM,28.2,7.3,28.6,0.994
4/01/2016 12:00 PM,28.3,7.8,29.2,0.993
4/01/2016 1:00 PM,21.6,11.4,28.8,0.993
4/01/2016 2:00 PM,15.5,5.2,28.8,0.992
4/01/2016 3:00 PM,10.2,4.8,27.8,0.991
4/01/2016 4:00 PM,8.0,3.9,27.1,0.991
4/01/2016 5:00 PM,7.0,2.2,26.9,0.991
4/01/2016 6:00 PM,9.3,2.8,25.8,0.991
4/01/2016 7:00 PM,19.0,11.0,23.6,0.992
4/01/2016 8:00 PM,12.4,10.3,21.1,0.993
4/01/2016 9:00 PM,18.9,12.2,20.0,0.993
4/01/2016 10:00 PM,22.0,15.7,18.9,0.994
4/01/2016 11:00 PM,20.4,8.6,18.1,0.994
5/01/2016 12:00 AM,15.2,6.4,18.0,0.993
5/01/2016 1:00 AM,23.6,20.2,18.1,0.993
5/01/2016 2:00 AM,15.5,4.6,17.4,0.993
5/01/2016 3:00 AM,9.1,6.9,17.1,0.993
5/01/2016 4:00 AM,16.5,8.5,16.4,0.992
5/01/2016 5:00 AM,25.1,8.4,15.7,0.993
5/01/2016 6:00 AM,18.9,8.2,15.4,0.993
5/01/2016 7:00 AM,24.9,9.5,17.1,0.993
5/01/2016 8:00 AM,17.6,1.0,21.5,0.994
5/01/2016 9:00 AM,8.9,0.4,23.6,0.994
5/01/2016 10:00 AM,24.1,13.2,24.9,0.994
5/01/2016 11:00 AM,31.7,13.7,24.8,0.994
5/01/2016 12:00 PM,40.6,13.0,25.1,0.994
5/01/2016 1:00 PM,52.7,23.8,25.6,0.994
5/01/2016 2:00 PM,36.3,9.6,24.1,0.993
5/01/2016 3:00 PM,27.6,10.6,23.2,0.993
5/01/2016 4:00 PM,28.3,15.4,23.9,0.992
5/01/2016 5:00 PM,51.9,20.7,24.7,0.992
5/01/2016 6:00 PM,29.9,8.3,24.2,0.992
5/01/2016 7:00 PM,5.0,1.7,24.2,0.992
5/01/2016 8:00 PM,12.9,10.3,22.9,0.993
5/01/2016 9:00 PM,10.3,7.4,20.4,0.993
5/01/2016 10:00 PM,27.3,17.6,19.5,0.994
5/01/2016 11:00 PM,27.6,13.5,19.1,0.994
6/01/2016 12:00 AM,22.3,5.2,18.4,0.994
6/01/2016 1:00 AM,,,18.2,0.994
6/01/2016 2:00 AM,12.0,8.2,17.6,0.994
6/01/2016 3:00 AM,10.1,3.5,17.1,0.993
6/01/2016 4:00 AM,10.4,6.9,16.2,0.994
6/01/2016 5:00 AM,0.4,0.5,15.4,0.995
6/01/2016 6:00 AM,-1.4,,15.2,0.995
6/01/2016 7:00 AM,6.0,2.1,16.1,0.996
6/01/2016 8:00 AM,11.4,,19.9,0.996
6/01/2016 9:00 AM,18.2,4.3,22.0,0.996
6/01/2016 10:00 AM,26.6,10.2,24.5,0.996
6/01/2016 11:00 AM,33.2,14.8,25.2,0.996
6/01/2016 12:00 PM,30.2,8.2,27.0,0.996
6/01/2016 1:00 PM,19.4,8.4,27.2,0.995
6/01/2016 2:00 PM,28.8,5.0,26.2,0.995
6/01/2016 3:00 PM,31.8,11.4,25.3,0.995
6/01/2016 4:00 PM,16.5,8.5,24.4,0.995
6/01/2016 5:00 PM,16.5,2.4,23.2,0.995
6/01/2016 6:00 PM,13.4,4.3,22.1,0.995
6/01/2016 7:00 PM,,,19.9,0.996
6/01/2016 8:00 PM,0.7,,17.7,0.996
6/01/2016 9:00 PM,5.1,2.1,16.6,0.997
6/01/2016 10:00 PM,12.3,5.1,16.5,0.997
6/01/2016 11:00 PM,16.2,4.1,16.5,0.997
7/01/2016 12:00 AM,18.1,2.2,16.4,0.997
7/01/2016 1:00 AM,10.2,1.0,17.0,0.997
7/01/2016 2:00 AM,19.5,4.5,17.4,0.996
7/01/2016 3:00 AM,20.9,7.9,16.9,0.996
7/01/2016 4:00 AM,20.5,5.6,16.4,0.996
7/01/2016 5:00 AM,21.3,6.8,16.1,0.996
7/01/2016 6:00 AM,22.8,4.4,15.9,0.997
7/01/2016 7:00 AM,22.2,13.2,17.1,0.998
7/01/2016 8:00 AM,21.4,4.6,19.9,0.999
7/01/2016 9:00 AM,24.7,9.2,22.9,0.999
7/01/2016 10:00 AM,27.4,12.0,24.5,0.999
7/01/2016 11:00 AM,29.2,10.2,27.6,0.999
7/01/2016 12:00 PM,31.9,13.6,28.7,0.999
7/01/2016 1:00 PM,35.6,15.0,28.9,0.998
7/01/2016 2:00 PM,27.5,8.3,27.8,0.998
7/01/2016 3:00 PM,22.7,6.2,26.3,0.998
7/01/2016 4:00 PM,11.0,5.5,24.7,0.998
7/01/2016 5:00 PM,14.6,12.5,23.4,0.998
7/01/2016 6:00 PM,21.0,11.3,22.2,0.998
7/01/2016 7:00 PM,25.3,12.2,20.1,0.999
7/01/2016 8:00 PM,21.2,6.7,17.8,0.999
7/01/2016 9:00 PM,1.3,,15.6,1.000
7/01/2016 10:00 PM,9.3,4.8,14.6,1.000
7/01/2016 11:00 PM,13.4,0.4,14.1,1.000
8/01/2016 12:00 AM,8.5,0.0,13.8,1.000
8/01/2016 1:00 AM,19.5,,13.3,1.000
8/01/2016 2:00 AM,17.1,2.0,13.4,0.999
8/01/2016 3:00 AM,9.4,7.0,13.7,0.999
8/01/2016 4:00 AM,14.4,4.0,13.4,0.999
8/01/2016 5:00 AM,6.4,3.7,12.9,1.000
8/01/2016 6:00 AM,17.1,5.8,12.6,1.000
8/01/2016 7:00 AM,16.4,5.6,14.3,1.001
8/01/2016 8:00 AM,11.6,,17.8,1.001
8/01/2016 9:00 AM,20.8,13.7,21.3,1.001
8/01/2016 10:00 AM,22.8,15.1,23.7,1.001
8/01/2016 11:00 AM,21.7,4.8,26.0,1.001
8/01/2016 12:00 PM,25.4,6.7,26.5,1.000
8/01/2016 1:00 PM,32.8,7.3,25.5,0.999
8/01/2016 2:00 PM,33.6,12.4,25.4,0.998
8/01/2016 3:00 PM,24.2,8.7,24.8,0.998
8/01/2016 4:00 PM,21.5,10.6,24.6,0.997
8/01/2016 5:00 PM,9.7,,25.7,0.997
8/01/2016 6:00 PM,21.1,9.0,25.6,0.997
8/01/2016 7:00 PM,34.0,15.4,23.6,0.997
8/01/2016 8:00 PM,21.3,8.7,22.3,0.998
8/01/2016 9:00 PM,14.6,5.8,20.8,0.998
8/01/2016 10:00 PM,19.7,7.6,19.8,0.998
8/01/2016 11:00 PM,15.5,6.4,19.3,0.998
9/01/2016 12:00 AM,10.1,6.2,19.0,0.998
9/01/2016 1:00 AM,30.1,2.7,18.4,0.997
9/01/2016 2:00 AM,16.7,8.4,17.2,0.997
9/01/2016 3:00 AM,16.2,4.8,17.1,0.997
9/01/2016 4:00 AM,16.4,6.6,16.7,0.997
9/01/2016 5:00 AM,18.0,5.9,15.6,0.997
9/01/2016 6:00 AM,19.1,6.5,16.9,0.997
9/01/2016 7:00 AM,21.3,7.6,16.9,0.998
9/01/2016 8:00 AM,9.1,1.9,20.4,0.998
9/01/2016 9:00 AM,2.8,4.3,24.8,0.998
9/01/2016 10:00 AM,27.2,9.6,26.8,0.998
9/01/2016 11:00 AM,30.7,6.5,29.5,0.997
9/01/2016 12:00 PM,21.6,4.3,29.8,0.997
9/01/2016 1:00 PM,22.0,5.9,30.3,0.997
9/01/2016 2:00 PM,22.0,4.6,28.9,0.996
9/01/2016 3:00 PM,27.5,8.3,27.9,0.996
9/01/2016 4:00 PM,23.5,5.5,27.9,0.995
9/01/2016 5:00 PM,17.5,,28.1,0.995
9/01/2016 6:00 PM,13.3,3.7,28.8,0.995
9/01/2016 7:00 PM,20.1,5.8,27.8,0.995
9/01/2016 8:00 PM,21.0,12.5,25.8,0.995
9/01/2016 9:00 PM,2.1,6.3,24.4,0.995
9/01/2016 10:00 PM,11.8,6.6,23.2,0.995
9/01/2016 11:00 PM,26.4,6.7,22.8,0.995
10/01/2016 12:00 AM,20.6,7.6,22.2,0.994
10/01/2016 1:00 AM,,,21.9,0.994
10/01/2016 2:00 AM,13.8,15.8,21.8,0.994
10/01/2016 3:00 AM,19.7,6.2,20.5,0.993
10/01/2016 4:00 AM,20.1,10.0,19.5,0.992
10/01/2016 5:00 AM,15.6,4.9,19.3,0.993
10/01/2016 6:00 AM,19.6,10.5,19.1,0.993
10/01/2016 7:00 AM,21.9,4.5,21.1,0.994
10/01/2016 8:00 AM,8.1,,24.5,0.994
10/01/2016 9:00 AM,20.6,5.6,25.7,0.993
10/01/2016 10:00 AM,22.2,6.1,28.9,0.993
