Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
1/09/2014 0:10,,,14,0.993
1/09/2014 0:20,,,13.9,0.993
1/09/2014 0:30,,,13.6,0.993
1/09/2014 0:40,,,13.4,0.993
1/09/2014 0:50,,,13.3,0.993
1/09/2014 1:00,,-4.7,13.1,0.993
1/09/2014 1:10,-4.3,-4.7,12.6,0.993
1/09/2014 1:20,-4.1,,12.2,0.993
1/09/2014 1:30,1.1,-0.4,11.9,0.993
1/09/2014 1:40,1.1,2.5,11.8,0.993
1/09/2014 1:50,5.5,7.8,11.8,0.993
1/09/2014 2:00,8.7,1.2,11.8,0.993
1/09/2014 2:10,7.4,4.2,11.6,0.993
1/09/2014 2:20,9.3,5,11.6,0.993
1/09/2014 2:30,4.2,6.4,11.5,0.993
1/09/2014 2:40,-1,5.6,11.5,0.993
1/09/2014 2:50,6.1,3.7,11.5,0.993
1/09/2014 3:00,13.8,2.2,11.5,0.992
1/09/2014 3:10,13.1,5.7,11.5,0.993
1/09/2014 3:20,8.3,3.6,11.6,0.992
1/09/2014 3:30,7.9,5.7,11.6,0.992
1/09/2014 3:40,8.8,3.3,11.6,0.992
1/09/2014 3:50,8.6,-1.1,11.6,0.992
1/09/2014 4:00,4.5,-5,11.7,0.992
1/09/2014 4:10,1.9,-4.6,11.7,0.992
1/09/2014 4:20,2.2,0.2,11.7,0.992
1/09/2014 4:30,-0.4,3,11.8,0.993
1/09/2014 4:40,-1,1.3,11.9,0.993
1/09/2014 4:50,3.2,-4.1,12,0.993
1/09/2014 5:00,1.3,-3.8,12.1,0.993
1/09/2014 5:10,-1.9,-0.2,12.1,0.993
1/09/2014 5:20,-2.7,-0.6,12.2,0.993
1/09/2014 5:30,0.9,-3.5,12.3,0.993
1/09/2014 5:40,4.3,-1.5,12.3,0.993
1/09/2014 5:50,1.1,-3.1,12.4,0.993
1/09/2014 6:00,4.3,1.2,12.5,0.993
1/09/2014 6:10,4.3,3.2,12.5,0.993
1/09/2014 6:20,6,-2,12.6,0.993
1/09/2014 6:30,8.1,0.5,12.7,0.993
1/09/2014 6:40,9.6,,12.8,0.993
1/09/2014 6:50,4,1.6,12.6,0.993
1/09/2014 7:00,7.6,0.7,12.5,0.993
1/09/2014 7:10,4.6,,12.4,0.993
1/09/2014 7:20,2.2,-3.1,12.4,0.994
1/09/2014 7:30,0.2,-0.6,12.4,0.994
1/09/2014 7:40,6.5,1.3,12.4,0.994
1/09/2014 7:50,12.6,4.7,12.6,0.994
1/09/2014 8:00,13.7,9,12.6,0.994
1/09/2014 8:10,16.2,8.6,12.2,0.994
1/09/2014 8:20,13.3,17.4,12,0.994
1/09/2014 8:30,18,20.2,11.8,0.994
1/09/2014 8:40,23,23.2,11.9,0.995
